cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
28.955.196/0001-97,INDIVIDUAL," "," ","SORRISO PRIME LTDA",,," "
20.015.143/0001-84,INDIVIDUAL," "," ","CONTROLE AMBIENTAL TROMBIN LTDA",,," "
20.015.262/0001-37,INDIVIDUAL," "," ","ALMAQ PRESTADORA DE SERVICOS LTDA",,," "
14.011.718/0001-98,INDIVIDUAL," "," ","OCEG ASSESSORIA E SERVICOS DE DEDETIZACAO LTDA",,," "
29.713.441/0001-12,INDIVIDUAL," "," ","WAGNER LUIZ DA SILVA LTDA",,," "
18.850.814/0001-80,INDIVIDUAL," "," ","ACT BIO IMUNIZACAO E CONTROLE DE PRAGAS URBANAS LTDA",,," "
11.377.392/0001-29,INDIVIDUAL," "," ","DEDETIZADORA NAVARINI LTDA",,," "
33.614.013/0001-00,INDIVIDUAL," "," ","SECO AMBIENTAL, SERVICOS, PESQUISAS E CONSTRUTORA LTDA",,," "
47.414.310/0001-16,INDIVIDUAL," "," ","T. R. NITZ & J. A. V. C. JUNIOR LTDA",,," "
34.061.163/0001-04,INDIVIDUAL," "," ","JULIANA DA SILVA REICHERT EIRELI",,," "
45.987.954/0001-78,INDIVIDUAL," ","itensProposta_539ee191-d409-41f7-9a3d-37a8130423d9.csv","DEDETIZADORA PONTA GROSSA LTDA",,," "
11.242.630/0001-99,INDIVIDUAL," "," ","MD CONTROLE DE PRAGAS LTDA",,," "
