cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
06.216.059/0001-06,INDIVIDUAL," "," ","RONCHI PAVIMENTACOES LTDA",,," "
42.373.814/0001-11,INDIVIDUAL," "," ","FABRIS PRESTADORA DE SERVICOS LTDA",,," "
32.230.964/0001-12,INDIVIDUAL," ","itensProposta_489a903a-18aa-430c-880d-ebd260b2de9b.csv","INOVE ENGENHARIA",,," "
10.607.931/0001-06,INDIVIDUAL," ","itensProposta_d27551da-49ee-45b3-a3d4-89c8069d76e1.csv","KAMILLA CONSTRUCOES E PROJETOS LTDA",,," "
05.956.617/0001-07,INDIVIDUAL," ","itensProposta_ee886ffc-6dc6-4567-b69e-e25101862756.csv","BF CONSTRUCOES LTDA",,," "
33.667.706/0001-60,INDIVIDUAL," ","itensProposta_4f36b2d1-5715-4e4d-a66c-3674f1b1dd56.csv","RS ENGENHARIA E CONSTRUCOES LTDA",,," "
06.537.227/0001-57,INDIVIDUAL," ","itensProposta_0659631a-772f-4a7d-a72f-53e3d7cad1ed.csv","SUPREME CONSTRUTORA LTDA",,," "
21.491.761/0001-63,INDIVIDUAL," ","itensProposta_28dc4114-e093-4ef4-b7b5-8bf6081fbc33.csv","MC FARIAS EMPREENDIMENTOS EIRELI",,," "
27.887.077/0001-81,INDIVIDUAL," ","itensProposta_3f43720e-c964-4642-9261-1e399b488bee.csv","MR ADMINISTRACAO DE OBRAS LTDA",,," "
10.634.960/0001-67,INDIVIDUAL," ","itensProposta_3351043b-720a-42bd-b989-d0308a675932.csv","NG3 CONSTRUTORA E PUBLICIDADE LTDA",,," "
17.896.535/0001-95,INDIVIDUAL," "," ","CONSTRUCITY CONSTRUCOES E REFORMAS EIRELI",,," "
03.851.496/0001-03,INDIVIDUAL," ","itensProposta_e64a3144-ab5b-4ae1-b60e-13ef0a86d01d.csv","CONSTRUTORA NELGUI LTDA",,," "
74.111.709/0001-09,INDIVIDUAL," ","itensProposta_cf2e433f-d78f-425c-a373-d03decdd3555.csv","ENGETOM CONSTRUCAO CIVIL LTDA",,," "
13.463.036/0001-53,INDIVIDUAL," ","itensProposta_38b6105e-79ef-4630-a8ab-c64f1e80408a.csv","TRATARE CONSTRUCOES LTDA",,," "
17.311.965/0001-06,INDIVIDUAL," ","itensProposta_5e3af02d-93db-425e-99b6-00585da6678e.csv","CASA DO CONSTRUTOR & CONSTRUCOES LTDA",,," "
27.272.075/0001-88,INDIVIDUAL," ","itensProposta_b609d854-c127-4035-adbe-7e99d49391d6.csv","DUTRA CONSTRUCOES E REFORMAS - EIRELI",,," "
18.067.852/0001-61,INDIVIDUAL," ","itensProposta_fee60ade-d8d5-4307-b353-84460625827e.csv","CSK2 PRESTADORA DE SERVICO LTDA",,," "
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_a5b89c2c-fe00-4e0f-866d-0ce439d3b725.csv","CONSONI CONSTRUCOES LTDA",,," "
08.665.772/0001-54,INDIVIDUAL," ","itensProposta_258710ff-6c2b-404a-90ab-a5a2b41f1223.csv","ONE UP CONSTRUCOES E INCORPORACOES LTDA.",,," "
