cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.905.525/0001-90,27213,"Tubo plástico sistema a vácuo p/ hemograma 4 ml com EDTA",10,"BIOSUL PRODUTOS DIAGNOSTICOS LTDA",3500,UN,5040,1470,1.44,0.42
40.053.208/0001-93,3401022198,"Tubo plástico sistema à vácuo para sorologia, com gel separador de 8 ml",11,"VOLARE COMERCIO LTDA",3500,UNI,6020,3675,1.72,1.05
00.562.583/0001-44,20254,"VDRL-latex c/ controle negativo e positivo",6,"RENYLAB - QUIMICA E FARMACEUTICA LTDA",20000,TEST,6000,2400,0.3,0.12
42.172.101/0001-90,35429,"Agulha verde 21G1 nº 7212",8,"MEDMED ITAPEMA COMERCIO DE PRODUTOS HOSPITALARES LTDA",2000,UNI,1140,1140,0.57,0.57
32.578.926/0001-55,3401025213,"Solução Tampão Aquosa para calibração de medidores de pH -pH 7,00 a 25ºC - frasco com 500 ml",1,"DINALAB COMERCIO E SERVICOS LTDA",10,FRA,333.4,333.4,33.34,33.34
32.578.926/0001-55,3401025214,"Solução Tampão Aquosa para calibração de medidores de pH - pH 4,00 a 25ºC - frasco com 500 ml, em atendimento a VISA",2,"DINALAB COMERCIO E SERVICOS LTDA",10,FRA,307.8,307.8,30.78,30.78
32.578.926/0001-55,34981,"Reagente para teste cloro livre em agua 1.200 teste",3,"DINALAB COMERCIO E SERVICOS LTDA",1200,TEST,3192,3192,2.66,2.66
32.578.926/0001-55,39533,"Phmetro Portatil de Bolso PH 0-14",4,"DINALAB COMERCIO E SERVICOS LTDA",2,UN,547.66,547.66,273.83,273.83
32.578.926/0001-55,3401025215,"Aparelho espectrofotômetro colorímetro portátil",5,"DINALAB COMERCIO E SERVICOS LTDA",1,UND,5001.16,5100,5001.16,5100
32.578.926/0001-55,34137,"Agulha  preta 22G1 nº 7210 de acordo com a NR 32/Portaria GM",7,"DINALAB COMERCIO E SERVICOS LTDA",7000,UNI,2940,2870,0.42,0.41
76.730.076/0001-34,3401022199,"Tubo para coleta de sangue, a vácuo, em plástico P.E.T., transparente, incolor, estéril, com tampa plástica protetora, medindo 13X100mm, aspiração de 5 ml. Com gel de poliéster e 9mg de anticoagulante EDTA K2 na forma de spray seco (proporção de 1,8mg por ml de sangue)",12,"J.R. EHLKE & CIA LTDA",7000,UNI,9240,8750,1.32,1.25
22.627.453/0001-85,37758,"Adaptador universal para  coleta a vacuo",13,"A C L ASSISTÊNCIA E COMÉRCIO DE PRODUTOS PARA LABO",120,UN,110.4,45.6,0.92,0.38
