cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
81.369.233/0001-68,3401024693,"Branco banchista poliuretano 3,6L",1,"DZ - COMERCIO DE TINTAS LTDA",60,GL,16200,12960,270,216
81.369.233/0001-68,3401024694,"Esmalte sint plus branco acabamento",2,"DZ - COMERCIO DE TINTAS LTDA",40,GL,6026.8,4760,150.67,119
81.369.233/0001-68,3401024695,"Esmalte sint plus preto fosco 3,6L",3,"DZ - COMERCIO DE TINTAS LTDA",40,GL,6026.8,4760,150.67,119
81.369.233/0001-68,3401024696,"Esmalte sint plus preto chassis semi brilho",4,"DZ - COMERCIO DE TINTAS LTDA",40,GL,6026.8,4760,150.67,119
81.369.233/0001-68,3401024697,"Fundo pu 8200 cinza s/cata lazzuril 900M",5,"DZ - COMERCIO DE TINTAS LTDA",120,LT,3720,3000,31,25
81.369.233/0001-68,3401024698,"Verde sintético ford 3,6L bemil",6,"DZ - COMERCIO DE TINTAS LTDA",20,GL,3100,2840,155,142
81.369.233/0001-68,3401024699,"Thinner polieester/pu 5L 454",7,"DZ - COMERCIO DE TINTAS LTDA",20,GL,4146,3300,207.3,165
81.369.233/0001-68,3401024700,"Preto cadilac pu ms 2,7ML",8,"DZ - COMERCIO DE TINTAS LTDA",10,GL,1866.3,1440,186.63,144
81.369.233/0001-68,3401024701,"Catalisador pu 065GG 900ML lazzuril",9,"DZ - COMERCIO DE TINTAS LTDA",90,LT,7200,6930,80,77
81.369.233/0001-68,3401024702,"Thinner 5000 ( sint ) 5L farbem",10,"DZ - COMERCIO DE TINTAS LTDA",60,GL,6180,4740,103,79
81.369.233/0001-68,3401024703,"Massa polieester octano 900GRS",11,"DZ - COMERCIO DE TINTAS LTDA",120,LT,4520.4,3360,37.67,28
81.369.233/0001-68,3401024704,"Esmalte sint plus aluminio opalescent",12,"DZ - COMERCIO DE TINTAS LTDA",10,GL,1506.7,1190,150.67,119
81.369.233/0001-68,3401024705,"Thinner 5000 ( limpeza ) 18L farbem",13,"DZ - COMERCIO DE TINTAS LTDA",20,BD,6486.6,5020,324.33,251
81.369.233/0001-68,3401024706,"Pistola slim xlight hte 1.3 walcon s/ ma",14,"DZ - COMERCIO DE TINTAS LTDA",2,PÇA,3672.66,3180,1836.33,1590
81.369.233/0001-68,3401024707,"Esmalte sint plus amarelo case 3,6L NA",15,"DZ - COMERCIO DE TINTAS LTDA",10,GL,1703.3,1490,170.33,149
81.369.233/0001-68,3401024708,"Vermelho rosso sintetico 3600ML",16,"DZ - COMERCIO DE TINTAS LTDA",6,GL,1033.98,1020,172.33,170
81.369.233/0001-68,3401024709,"RESINA POLIESTER C/CAT 900ML",17,"DZ - COMERCIO DE TINTAS LTDA",30,LT,2229.9,1770,74.33,59
81.369.233/0001-68,3401024710,"Laranja 3200 MBB sintetico 3600L",18,"DZ - COMERCIO DE TINTAS LTDA",6,GL,1101.78,1014,183.63,169
81.369.233/0001-68,3401024711,"Fita dupla face 20 mts",19,"DZ - COMERCIO DE TINTAS LTDA",30,UN,1590,1320,53,44
81.369.233/0001-68,3401024712,"Massa plastica universal 800GR",20,"DZ - COMERCIO DE TINTAS LTDA",60,LT,1680,1500,28,25
81.369.233/0001-68,3401024713,"Estopa pano mecanico KG",21,"DZ - COMERCIO DE TINTAS LTDA",50,KG,648.5,375,12.97,7.5
81.369.233/0001-68,3401024714,"Disco de lixa seco 6'' 152MM A276B P080 A 600",22,"DZ - COMERCIO DE TINTAS LTDA",600,UN,2142,1680,3.57,2.8
81.369.233/0001-68,3401024715,"Catalisador fundo  PU8110",23,"DZ - COMERCIO DE TINTAS LTDA",120,LT,1956,1608,16.3,13.4
81.369.233/0001-68,3401024716,"CATALISADOR PU 066 834ML",24,"DZ - COMERCIO DE TINTAS LTDA",60,UND,5118,4560,85.3,76
81.369.233/0001-68,3401024717,"Lixa ferro 040 K-246 40 A 80",25,"DZ - COMERCIO DE TINTAS LTDA",150,UN,544.5,540,3.63,3.6
81.369.233/0001-68,3401024718,"Fita crepe adelbras branca 710 24X50",26,"DZ - COMERCIO DE TINTAS LTDA",200,UN,2266,1400,11.33,7
81.369.233/0001-68,3401024719,"Manta de fibra 500G ( 1,20M X 0,75CM )",27,"DZ - COMERCIO DE TINTAS LTDA",20,UN,612.6,600,30.63,30
81.369.233/0001-68,3401024720,"Estopa p/ polimento 400 GRAMAS",28,"DZ - COMERCIO DE TINTAS LTDA",60,UN,463.8,408,7.73,6.8
81.369.233/0001-68,3401024721,"Papel isolamento 180X45 lazzuril",29,"DZ - COMERCIO DE TINTAS LTDA",20,UN,1246,780,62.3,39
81.369.233/0001-68,3401024722,"Cera anjo 200GR",30,"DZ - COMERCIO DE TINTAS LTDA",20,UN,386.6,350,19.33,17.5
81.369.233/0001-68,3401024723,"Thinner p/ retoque 1L",31,"DZ - COMERCIO DE TINTAS LTDA",10,LT,482.7,390,48.27,39
81.369.233/0001-68,3401024724,"Estopa p/ polimento 1KG",32,"DZ - COMERCIO DE TINTAS LTDA",20,UN,305.4,298,15.27,14.9
81.369.233/0001-68,3401024725,"Lixa D'agua T-277 80 A 600",33,"DZ - COMERCIO DE TINTAS LTDA",600,UN,942,840,1.57,1.4
81.369.233/0001-68,3401024726,"Massa para pequenas correções",34,"DZ - COMERCIO DE TINTAS LTDA",12,UN,231.6,210,19.3,17.5
81.369.233/0001-68,3401024727,"Solução desengraxante 0,9L",35,"DZ - COMERCIO DE TINTAS LTDA",100,UN,2100,1790,21,17.9
81.369.233/0001-68,3401024728,"Branco summit GM09 PU MS pronto 675M",36,"DZ - COMERCIO DE TINTAS LTDA",120,LT,6200.4,5280,51.67,44
81.369.233/0001-68,3401024729,"Lixa D'agua T-277 1200 norton",37,"DZ - COMERCIO DE TINTAS LTDA",200,UN,1394,840,6.97,4.2
81.369.233/0001-68,3401024730,"FITA CREPE AMARELA 18X40",38,"DZ - COMERCIO DE TINTAS LTDA",400,UND,1892,1800,4.73,4.5
