ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,6673,2023-10-26,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",9684.75
2023,6674,2023-10-26,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",1054
2023,6942,2023-11-07,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",6822.95
2023,7058,2023-11-10,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",8149.15
2023,4472,2023-11-22,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",10567.24
2023,4473,2023-11-22,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",104.7
2023,4474,2023-11-22,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",1169.15
2023,4475,2023-11-22,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",810.16
2023,4476,2023-11-22,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",557.2
2023,7556,2023-11-30,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",19805.75
2023,7561,2023-11-30,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",745.2
2023,7584,2023-12-01,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",6421.6
2023,4735,2023-12-05,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",558.4
2023,4736,2023-12-05,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",12947.9
2023,4737,2023-12-05,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",279.2
2023,4739,2023-12-05,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",314.1
2023,4738,2023-12-05,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",1553.05
2023,513,2023-12-01,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",12215
2024,180,2024-01-02,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",2416.8
2024,458,2024-01-04,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",3978.6
2024,614,2024-01-09,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",11150.55
2024,216,2024-01-12,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",558.4
2024,217,2024-01-12,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",18811.1
2024,218,2024-01-12,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",209.4
2024,219,2024-01-12,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",2373.2
2024,677,2024-01-16,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",1338.6
2024,1267,2024-02-12,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",8358.55
2024,1436,2024-02-21,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",1453.6
2024,1462,2024-02-22,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",2168.4
2024,1925,2024-03-08,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",2040.8
2024,1926,2024-03-08,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",2687.3
2024,1979,2024-03-12,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",10243.15
2024,188,2024-03-12,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",239.2
2024,189,2024-03-12,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",8725
2024,2119,2024-03-20,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",2168.4
2024,2127,2024-03-21,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",2755.4
2024,1400,2024-03-20,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",1814.8
2024,1401,2024-03-20,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",174.5
2024,1402,2024-03-20,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",16490.25
2024,1403,2024-03-20,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",506.05
2024,1404,2024-03-20,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",87.25
2024,1638,2024-04-03,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",817.7
2024,2546,2024-04-05,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",11464.65
2024,1782,2024-04-17,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",1483.25
2024,1783,2024-04-17,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",191.95
2024,1784,2024-04-17,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",15460.7
2024,1785,2024-04-17,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",523.5
2024,1786,2024-04-17,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",87.25
2024,3365,2024-05-10,Empenhar,"ELO COMERCIO E SERVICOS EIRELI",1276.5
2024,3366,2024-05-10,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",0
2024,2210,2024-05-14,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",2059.1
2024,2211,2024-05-14,Empenhar,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",174.5
