cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
19.891.740/0001-93,INDIVIDUAL," ","itensProposta_eddc758c-ce6a-4134-b1aa-5d967a53c96a.csv","I. BORDIGNON PNEUS EIRELI",,," "
15.391.866/0001-48,INDIVIDUAL," ","itensProposta_0ddb3752-5d08-412d-b21b-ddf508a5c7d2.csv","ROBUST INDUSTRIA E COMERCIO DE PNEUS - EIRELI",,," "
03.725.261/0001-67,INDIVIDUAL," ","itensProposta_9aec5c86-3fef-4c02-9150-a1829a61d427.csv","COMERCIO DE PNEUS OENNING LTDA",,," "
10.158.356/0001-01,INDIVIDUAL," ","itensProposta_696559eb-0a06-4299-bff9-bce714da5686.csv","CPX DISTRIBUIDORA S/A",,," "
34.147.979/0001-47,INDIVIDUAL," ","itensProposta_f40beef4-b87d-4f0c-a3a1-7225fa441251.csv","GREEN HILL COMERCIO DE PNEUS LTDA",,," "
41.105.473/0001-30,INDIVIDUAL," ","itensProposta_f2eed1d9-dd70-447b-a31e-d0321f916a39.csv","RESTAURANTE E LAVACAR BELA VISTA LTDA.",,," "
50.783.243/0001-11,INDIVIDUAL," ","itensProposta_0f59d502-4482-407f-9fb1-bd348d449d1a.csv","50.783.243 ALESSANDRA JAINE MORAES DE OLIVEIRA",,," "
80.934.631/0001-17,INDIVIDUAL," ","itensProposta_e9072f1a-8aa1-447c-9668-02e4ceae9b39.csv","FREDI PNEUS LTDA",,," "
48.926.883/0001-91,INDIVIDUAL," ","itensProposta_890a1608-98b7-4934-b44b-d43def610bd8.csv","GERMANO PNEUS LTDA",,," "
47.202.897/0001-08,INDIVIDUAL," ","itensProposta_fcdca83c-9fe1-449f-bff9-147575a6d3f2.csv","MECANICA 2 IRMAOS DIESEL LTDA",,," "
10.331.125/0001-58,INDIVIDUAL," ","itensProposta_1ff97b20-e54e-4ccd-9a01-132bd2b7e6bd.csv","DUDAMOTOS COMERCIO DE PECAS E SERVICOS LTDA",,," "
02.604.047/0001-90,INDIVIDUAL," ","itensProposta_e9b093fa-6490-4b35-8887-9b6d07d2bc2f.csv","FORAUTO VEICULOS E PEÇAS LTDA",,," "
02.678.428/0001-13,INDIVIDUAL," ","itensProposta_21b89e29-d5d0-4e99-bd6c-6cde7f179946.csv","LAGB ACESSORIOS E PECAS LTDA",,," "
06.889.977/0001-98,INDIVIDUAL," ","itensProposta_08306a2b-fea5-4c63-aa17-65bd9fb553b7.csv","RODA BRASIL PNEUS LTDA",,," "
24.012.349/0001-01,INDIVIDUAL," ","itensProposta_da2cadae-51de-4ef0-add2-62d95107aef6.csv","BRAMBILA TRUCK CENTER EIRELI",,," "
44.116.889/0001-42,INDIVIDUAL," ","itensProposta_059b91b9-d56b-43ab-9f58-bfef9c0c18d2.csv","EVOK IMPORTACAO E DISTRIBUICAO LTDA",,," "
36.097.231/0001-02,INDIVIDUAL," ","itensProposta_b37d8a70-0088-43c0-8577-3b8724d168db.csv","MILANO COMÉRCIO DE PNEUMÁTICOS LTDA",,," "
73.730.129/0016-05,INDIVIDUAL," ","itensProposta_52d5cda1-346c-430f-91ec-94728e0d0d63.csv","BELLENZIER PNEUS LTDA",,," "
49.825.223/0001-87,INDIVIDUAL," ","itensProposta_a5229650-9947-4b89-a8d9-801a9ca014f3.csv","SANJU PNEUS LTDA",,," "
