data,justificativa,responsavel,tipo
2023-11-30,"PASSAGEM DE ITEM PRA 3° CLASSIFICADA","ALINE NEVES BONETTI",RECEBIMENTO_POR_TRANSF
2023-11-30,"ALTERAÇÃO DO VALOR DO ITEM 241 APOS RECEBIMENTO DO ITEM","ALINE NEVES BONETTI",ALTERACAO_PRECOS
2024-03-06,"passagem de item n° 091","ALINE NEVES BONETTI",RECEBIMENTO_POR_TRANSF
2024-06-03,"alteração de valor apos recebimento 091","ALINE NEVES BONETTI",ALTERACAO_PRECOS
