cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
22.124.216/0001-00,340101860,"FIAT ARGO 1.0 FLEX 2021",2,"CENTRO AUTOMOTIVO FICA FRIO LTDA",17,UND,11377.93,11377.93,669.29,41.5
22.124.216/0001-00,10383250,"FIAT DOBLO (09 - 10) HLX 1.8 8V Flex 2010",4,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UND,669.29,669.29,669.29,40.5
22.124.216/0001-00,340101785,"FIAT DUCATO (06 -09) MULTI TETO ALTO 2.8 Turbo Diesel JTD 2009",5,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UND,669.29,669.29,669.29,40.5
22.124.216/0001-00,340101862,"FIAT FIORINO ENDURANCE FURGÃO 2021",7,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UND,669.29,669.29,669.29,40.5
22.124.216/0001-00,10377461,"FIAT PALIO FASE III 4P ATTRACTIVE 1.0mpi Fire 8v Flex 2017",11,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UND,669.29,669.29,669.29,40.5
22.124.216/0001-00,10385414,"FIAT SIENA 1.4 Fire 8V Flex 2021",14,"CENTRO AUTOMOTIVO FICA FRIO LTDA",2,UND,1338.58,1338.58,669.29,40.5
22.124.216/0001-00,3401024678,"FIAT UNO 2P VIVACE 1.0 Evo Flex 2014.",16,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UN,669.29,669.29,669.29,40.5
22.124.216/0001-00,340101787,"GM S-10 CAB. DUPLA COLINA 2.8 Turbo Diesel 4x4 2009",20,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UND,669.29,669.29,669.29,40.1
22.124.216/0001-00,10377468,"GM S-10 RODEIO 2.8 D 4X4 DIESEL 2011",21,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UND,669.29,669.29,669.29,40.1
22.124.216/0001-00,10385415,"GM S-10 LTZ FD4A 2020",23,"CENTRO AUTOMOTIVO FICA FRIO LTDA",1,UND,669.29,669.29,669.29,40.1
22.124.216/0001-00,10377470,"GM SPIN 1.8L MT LTZ 8v Econo.Flex 2019",24,"CENTRO AUTOMOTIVO FICA FRIO LTDA",3,UND,2007.87,2007.87,669.29,40.5
22.124.216/0001-00,10383256,"GM SPIN 1.8L AT PREMIER FLEX 2020 - 2022",25,"CENTRO AUTOMOTIVO FICA FRIO LTDA",3,UND,2007.87,2007.87,669.29,40.5
22.124.216/0001-00,3401022312,"GM SPIN 1.8L MT PREMIER FLEX 2021 – 2022",26,"CENTRO AUTOMOTIVO FICA FRIO LTDA",6,UND,4015.74,4015.74,669.29,40.5
22.124.216/0001-00,10383257,"HYUNDAI HR HDB 2013 - 2020",29,"CENTRO AUTOMOTIVO FICA FRIO LTDA",8,UND,5354.32,5354.32,669.29,40.5
22.124.216/0001-00,10385417,"M. BENZ 416 CDI SPRINTER FURGÃO 2021",34,"CENTRO AUTOMOTIVO FICA FRIO LTDA",2,UND,1338.58,1338.58,669.29,40.5
