ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,4082,2023-10-26,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",10000
2023,4083,2023-10-26,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",3750
2023,4084,2023-10-26,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",10000
2023,4085,2023-10-26,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",2000
2023,4086,2023-10-26,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",5000
2023,4087,2023-10-26,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",9544
2023,4088,2023-10-26,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",5000
2023,4487,2023-11-23,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",47025
2023,4488,2023-11-23,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",11750
2024,788,2024-02-08,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",12720
2024,789,2024-02-08,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",12430
2024,790,2024-02-08,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",2000
2024,791,2024-02-08,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",2970
2024,1778,2024-04-17,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",48175
2024,1779,2024-04-17,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",9590
2024,2208,2024-05-14,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",60780
2024,2209,2024-05-14,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",13935
2024,2825,2024-06-19,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",9634
2024,3112,2024-07-04,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",36900
2024,3767,2024-08-16,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",410
2024,3766,2024-08-16,Empenhar,"GRAFICA E EDITORA SANTO ANTONIO LTDA",3401
2024,3768,2024-08-16,Empenhar,"ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA",19590
