cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
08.467.533/0001-90,INDIVIDUAL," ","itensProposta_babeafda-dcee-4a03-9113-5ece82e0388a.csv","ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL",,," "
05.157.606/0001-59,INDIVIDUAL," "," ","RS MEDICA",,," "
29.892.747/0001-83,INDIVIDUAL," ","itensProposta_e7cabfe8-5567-40b4-97ca-ad5b30b7e724.csv","AMAZONTEC HOSPITALAR",,," "
