cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
12.600.168/0001-17,INDIVIDUAL," ","itensProposta_115753c6-c8f7-4c99-a441-d7f3dce02f84.csv","MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",,," "
45.015.817/0001-71,INDIVIDUAL," ","itensProposta_006231d0-1bd9-42ae-b379-dd32ad066141.csv","PROCAUTOS HOSPITALAR LTDA",,," "
51.245.733/0001-27,INDIVIDUAL," ","itensProposta_5834d205-22d4-49b3-a9ce-f26cc941efc5.csv","VPT DISTRIBUIDORA LTDA",,," "
35.462.689/0001-50,INDIVIDUAL," "," ","COBERMED SUL COMERCIO DE MATERIAIS MÉDICOS LTDA",,," "
04.506.487/0001-30,INDIVIDUAL," "," ","HELIANTO FARMACÊUTICA LTDA EPP",,," "
07.164.711/0001-40,INDIVIDUAL," ","itensProposta_68d331f1-5ea3-4382-ac97-0527c15eb837.csv","FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",,," "
29.700.587/0001-23,INDIVIDUAL," "," ","PRIORITTA PRODUTOS HOSPITALARES LTDA",,," "
78.746.773/0001-09,INDIVIDUAL," "," ","CASEX IND DE PLÁSTICOSEPRODUTOS MÉDICOS HOSPITALARES LTDA",,," "
04.415.316/0002-86,INDIVIDUAL," "," ","GENIAL  PRODUTOS PARA LIMPEZA LTDA",,," "
03.648.990/0001-67,INDIVIDUAL," ","itensProposta_4152a2be-f16f-4ae8-9526-8026c663e243.csv","MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",,," "
36.260.336/0001-30,INDIVIDUAL," ","itensProposta_3e58db34-a9ea-44a5-9fe9-134be3f30e58.csv","ND MEDICAMENTOS LTDA",,," "
02.881.877/0001-64,INDIVIDUAL," "," ","POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA",,," "
27.311.107/0001-07,INDIVIDUAL," ","itensProposta_cd538b86-475e-4905-88e3-110432bd81a6.csv","SC MED DISTRIBUIDORA MEDICO HOSPITALAR LTDA",,," "
