cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
83.256.172/0001-58,INDIVIDUAL," "," ","IGUATEMI CONSULTORIA SERVIÇOS DE ENGENHARIA LTDA",,," "
88.849.773/0001-98,INDIVIDUAL," ","itensProposta_47a67c16-ee7d-443b-a47c-68d262242478.csv","STE SERVICOS TECNICOS DE ENGENHARIA SA",,," "
14.088.024/0001-59,INDIVIDUAL," "," ","PLANEJAR ENGENHARIA LTDA",,," "
76.509.686/0001-02,INDIVIDUAL," "," ","ETEL-ESTUDOS TECNICOS LTDA",,," "
01.573.246/0001-15,INDIVIDUAL," ","itensProposta_d604abf8-6a75-4e20-94bd-f289ac8b04d3.csv","L B R ENGENHARIA E CONSULTORIA LTDA",,," "
47.026.679/0001-51,INDIVIDUAL," "," ","PENTAGONO SERVICOS DE ENGENHARIA CIVIL E CONSULTORIA LTDA",,," "
91.806.844/0001-80,INDIVIDUAL," "," ","BECK DE SOUZA ENGENHARIA LTDA",,," "
70.073.275/0001-30,INDIVIDUAL," "," ","GEOSISTEMAS ENGENHARIA E PLANEJAMENTO LTDA",,," "
00.604.322/0001-40,INDIVIDUAL," "," ","ENGESPRO ENGENHARIA LTDA",,," "
41.807.657/0001-42,INDIVIDUAL," ","itensProposta_eba5fe52-47a7-461a-a99d-50e2800f0320.csv","BETAR CONSULTORIA E PROJETOS LTDA",,," "
38.734.083/0001-15,INDIVIDUAL," "," ","CSL CONSULTORIA DE ENGENHARIA E ECONOMIA LTDA",,," "
30.036.246/0001-84,INDIVIDUAL," "," ","CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL DE OBRA, S. A. (CEMOSA)",,," "
51.197.200/0001-17,INDIVIDUAL," ","itensProposta_682afeb2-3085-4b3b-ad34-ed494fc32cd0.csv","GERIBELLO ENGENHARIA LTDA",,," "
33.177.148/0001-55,INDIVIDUAL," ","itensProposta_5e371ac5-6e2b-48ee-9405-4f7c2bec5fa0.csv","BUREAU VERITAS DO BRASIL SOC CLAS E CERTIFICADORA LTDA",,," "
08.156.424/0001-51,INDIVIDUAL," ","itensProposta_56381466-316c-4d09-af73-00d174a329d1.csv","MAIA MELO ENGENHARIA LTDA",,," "
80.996.861/0001-00,INDIVIDUAL," ","itensProposta_e7428bac-6b4b-462f-865d-240b3ca7dd8b.csv","PROSUL -PROJETOS SUPERVISAO E PLANEJAMENTO LTDA",,," "
78.221.066/0001-07,INDIVIDUAL," "," ","MPB SANEAMENTO LIMITADA",,," "
02.001.296/0001-90,INDIVIDUAL," "," ","UNICA CONSULTORES DE ENGENHARIA LIMITADA",,," "
32.963.001/0001-28,INDIVIDUAL," "," ","DIRECAO CONSULTORIA E ENGENHARIA LTDA",,," "
35.467.604/0001-27,INDIVIDUAL," ","itensProposta_27a5f7ca-3d33-4c3f-b12d-381cd750b179.csv","FUTURE MOTION BRASIL SERVICOS DE ENGENHARIA CONSULTIVA LTDA.",,," "
67.987.198/0001-10,INDIVIDUAL," "," ","T.C.R.E. ENGENHARIA LTDA",,," "
02.786.257/0001-46,INDIVIDUAL," ","itensProposta_cf264501-9a96-4cf1-9b0e-09c2b2369612.csv","GEPLAN -PLANEJAMENTO, PROJETOS E GERENCIAMENTO DE OBRAS LTDA",,," "
62.025.440/0001-50,INDIVIDUAL," "," ","ENGECORPS ENGENHARIA S/A",,," "
12.285.441/0001-66,INDIVIDUAL," ","itensProposta_0f24db9f-36e2-45e5-ae23-ce618d30c990.csv","TPF ENGENHARIA LTDA",,," "
80.257.389/0001-94,INDIVIDUAL," "," ","ENGEMIN-ENGENHARIA E GEOLOGIA LTDA",,," "
33.633.561/0001-87,INDIVIDUAL," "," ","TRACTEBEL ENGINEERING LTDA",,," "
42.161.372/0001-40,INDIVIDUAL," "," ","ECR ENGENHARIA LTDA",,," "
