ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,5267,2023-08-14,Empenhar,"COLOMBO RETROTERRA LTDA",237650
2023,5687,2023-09-05,Empenhar,"COLOMBO RETROTERRA LTDA",237650
2023,5836,2023-09-13,Empenhar,"FRANCIELE MANGILI TRAMONTIN LTDA",24050
2023,5870,2023-09-14,Empenhar,"REGINALDO LUZ DA SILVA TRANSPORTES ME",55000
2023,6040,2023-09-22,Empenhar,"COLOMBO RETROTERRA LTDA",237650
2023,6322,2023-10-04,Empenhar,"CONSTRUTORA NUNES LTDA",253500
2023,6659,2023-10-25,Empenhar,"COLOMBO RETROTERRA LTDA",84800
2023,6823,2023-10-30,Empenhar,"COLOMBO RETROTERRA LTDA",169750
2023,7620,2023-12-06,Empenhar,"COLOMBO RETROTERRA LTDA",25440
2023,7621,2023-12-06,Empenhar,"CONSTRUTORA NUNES LTDA",69750
2024,178,2024-01-02,Empenhar,"COLOMBO RETROTERRA LTDA",195160
2024,181,2024-01-02,Empenhar,"CONSTRUTORA NUNES LTDA",207000
2024,607,2024-01-08,Empenhar,"RG & RG COMERCIO E EXTRACAO DE MINERAIS LTDA",43000
2024,608,2024-01-08,Empenhar,"COLOMBO RETROTERRA LTDA",237650
2024,651,2024-01-12,Empenhar,"FRANCIELE MANGILI TRAMONTIN LTDA",37000
2024,652,2024-01-12,Empenhar,"COLOMBO RETROTERRA LTDA",46200
2024,681,2024-01-16,Empenhar,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",27377.96
2024,1164,2024-02-06,Empenhar,"COLOMBO RETROTERRA LTDA",30000
2024,1239,2024-02-09,Empenhar,"CONSTRUTORA NUNES LTDA",69749.57
2024,1238,2024-02-09,Empenhar,"COLOMBO RETROTERRA LTDA",50000
2024,1273,2024-02-12,Empenhar,"COLOMBO RETROTERRA LTDA",21200
2024,1317,2024-02-14,Empenhar,"COLOMBO RETROTERRA LTDA",308850
2024,1459,2024-02-22,Empenhar,"FRANCIELE MANGILI TRAMONTIN LTDA",12950
2024,1493,2024-02-26,Empenhar,"COLOMBO RETROTERRA LTDA",184800
2024,1767,2024-03-01,Empenhar,"CONSTRUTORA NUNES LTDA",139499.54
2024,2003,2024-03-13,Empenhar,"COLOMBO RETROTERRA LTDA",451250
2024,2070,2024-03-18,Empenhar,"RG & RG COMERCIO E EXTRACAO DE MINERAIS LTDA",0
2024,2182,2024-03-26,Empenhar,"CONSTRUTORA NUNES LTDA",183000
2024,2469,2024-04-02,Empenhar,"RG & RG COMERCIO E EXTRACAO DE MINERAIS LTDA",86000
2024,2596,2024-04-10,Empenhar,"COLOMBO RETROTERRA LTDA",169750
2024,2868,2024-04-23,Empenhar,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",51592.32
2024,2924,2024-04-24,Empenhar,"COLOMBO RETROTERRA LTDA",375750
2024,2971,2024-04-26,Empenhar,"CONSTRUTORA NUNES LTDA",93000
2024,3346,2024-05-09,Empenhar,"COLOMBO RETROTERRA LTDA",63600
2024,3401,2024-05-13,Empenhar,"CONSTRUTORA NUNES LTDA",90000
2024,3559,2024-05-23,Empenhar,"RG & RG COMERCIO E EXTRACAO DE MINERAIS LTDA",129000
2024,3605,2024-05-28,Empenhar,"CONSTRUTORA NUNES LTDA",139500
2024,3610,2024-05-28,Empenhar,"COLOMBO RETROTERRA LTDA",312308.81
2024,4366,2024-06-27,Empenhar,"COLOMBO RETROTERRA LTDA",169750
2024,4691,2024-07-03,Empenhar,"COLOMBO RETROTERRA LTDA",137022.77
2024,4820,2024-07-11,Empenhar,"COLOMBO RETROTERRA LTDA",278700
2024,4936,2024-07-18,Empenhar,"CONSTRUTORA NUNES LTDA",93000
2024,4972,2024-07-19,Empenhar,"CONSTRUTORA NUNES LTDA",67500
2024,5403,2024-08-06,Empenhar,"COLOMBO RETROTERRA LTDA",149877
