cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
12.600.168/0001-17,3401028223,"Bandagem de compressão elástica 10cm x 3,5m",24,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",50,RL,4000,4000,80,80
12.600.168/0001-17,3401028224,"Cobertura absorvente de viscose e poliéster impregnado com cloreto de sódio 20% . 10x10cm",25,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",200,UND,4000,4000,20,20
12.600.168/0001-17,3401028231,"Curativo de espuma para calcâneo e maléolo, Tamanho 22x23cm.",36,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",60,UND,9360,7920,156,132
12.600.168/0001-17,3401025791,"Cobertura composta a partir de 4 camadas, Tamanho mínimo 10x10 cm.",38,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",70,UN,2100,1669.5,30,23.85
12.600.168/0001-17,3401028235,"Curativo de espuma para região Sacral, Tamanhos 22cm (lado menor) e 25cm (lado maior)",41,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",50,UND,5000,5000,100,100
12.600.168/0001-17,3401028236,"Curativo antimicrobiano autoaderente, atraumático, recortável e flexível, composto por 3 camadas: Tamanho 15x15cm",42,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",50,UND,9500,7500,190,150
12.600.168/0001-17,3401028240,"Solução de limpeza e irrigação de feridas pronta para uso, Frascos de 250ml",46,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",100,FR,8000,7900,80,79
12.600.168/0001-17,3401028241,"Solução de limpeza e irrigação de feridas pronta para uso, Frascos de 500ml",47,"MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA",150,FR,22500,22500,150,150
45.015.817/0001-71,40997,"Curativo de Hidrogel",2,"PROCAUTOS HOSPITALAR LTDA",500,TUB,25000,25000,50,50
45.015.817/0001-71,3401022156,"Cobertura de ação antimicrobiana, composta por uma camada de poliéster flexível, Tamanho: 10 cm x 10 cm",11,"PROCAUTOS HOSPITALAR LTDA",30,UNI,6000,6000,200,200
07.164.711/0001-40,3401028208,"Curativo de Hidrogel Hidrocolóide e Alginato de Cálcio e Sódio",1,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",300,TB,16950,16800,56.5,56
07.164.711/0001-40,3401028209,"Compressa, de gaze, em rayon, embebida com ácidos graxos, associado a óleos de melaleuca e copaíba",3,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",2400,UND,14160,14040,5.9,5.85
07.164.711/0001-40,41811,"Compressa, de gaze, em rayon, embebida com ácidos graxos, as",4,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",2400,UN,16680,16560,6.95,6.9
07.164.711/0001-40,3401022153,"Solução para irrigação/limpeza e descontaminação de feridas, não estéril",5,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",200,FRA,15000,15000,75,75
07.164.711/0001-40,3401028215,"Gel Para Limpeza de Feridas Frasco com 50 gr",13,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",150,FRA,5850,5850,39,39
07.164.711/0001-40,3401028216,"Gel a base de A.G.E  Tubo com 100 gramas.",14,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",100,TB,4450,4450,44.5,44.5
07.164.711/0001-40,3401028227,"Cobertura estéril 10x10cm",28,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",1200,UND,73200,72900,61,60.75
07.164.711/0001-40,3401028230,"Bandagem de algodão e poliéster com pasta composta de no mínimo 23% de óxido de zinco. Tamanho: 10,16cm x 9,14m.",35,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",200,UND,8860,8800,44.3,44
07.164.711/0001-40,3401028233,"Cobertura composta a partir de 4 camadas, sendo 1 camada 100% carboximetilcelulose, Tamanho 12,5x12,5 cm.",39,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",80,UND,7080,7040,88.5,88
07.164.711/0001-40,3401028237,"Curativo de espuma com bordas Tamanho 15x15cm",43,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",50,UND,6600,6600,132,132
07.164.711/0001-40,3401028238,"Curativo de Hidrogel, estéril, Tubo com 30g",44,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",300,TB,13890,13890,46.3,46.3
07.164.711/0001-40,3401028239,"Líquido composto por 100% silicone, de uso tópico, removedor de qualquer tipo de adesivo, Frasco de 50 ml",45,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",20,UND,1380,1360,69,68
07.164.711/0001-40,3401028245,"Hidratante com fragrância a base de AGE, vitaminas A e E, uréia, D-Pantenol, aloe vera, vaselina e silicone, Tubo com 200 ml",51,"FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA",150,TB,4290,4275,28.6,28.5
03.648.990/0001-67,3401022162,"Cobertura primária de matriz de colágeno composta de 100% de fibrilas de colágeno puro natural. medindo 5,1cm x 5,1cm.",15,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",100,UNI,19568,19568,195.68,195.68
03.648.990/0001-67,3401028217,"Cobertura composta de 55% de colágeno e 44% de celulose oxidada regenerada e 1% de prata, sem adesivo, hipoalergênica, atóxica. Estéril.",16,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",100,UND,25652,25652,256.52,256.52
03.648.990/0001-67,3401028218,"Cobertura não aderente composta de 90% de colágeno e 10% de alginato de cálcio, medindo entre 10x11cm. Estéril.",17,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",100,UND,15500,15500,155,155
03.648.990/0001-67,3401022167,"cobertura composta por malha porosa de acetato de celulose que permite a livre passagem de exsudato, medindo em média 7 a 20 cm. Estéril.",18,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",700,UNI,10626,10500,15.18,15
03.648.990/0001-67,3401022168,"Cobertura composta por malha porosa de acetato de celulose que permite a livre passagem do exsudato, medindo em média 7,6 a 7,6 cm. Estéril.",19,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",600,UNI,4740,4680,7.9,7.8
03.648.990/0001-67,3401028219,"Cobertura primária composta de tecido de carvão ativado 10 x 19 cm.",20,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",100,UND,14700,14500,147,145
03.648.990/0001-67,3401028220,"Reservatório estéril de 1.000ml",21,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",50,UND,113430.5,113430.5,2268.61,2268.61
03.648.990/0001-67,3401028221,"Reservatório estéril de 500ml",22,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",60,UND,86972.4,86972.4,1449.54,1449.54
03.648.990/0001-67,3401028225,"Cobertura antimicrobiana composta internamente por alginato de cálcio 11 x 11 cm",26,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",800,UND,71200,70400,89,88
03.648.990/0001-67,3401028226,"Cobertura antimicrobiana composta internamente por alginato de cálcio  10 x 20 cm.",27,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",200,UND,50600,50400,253,252
03.648.990/0001-67,3401022179,"Curativo estéril de espuma de poliuretano impregnada com prata elementar, Tamanho (M) 18cm x 12,5cm x 3,2cm.",29,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",20,UNI,28000,27980,1400,1399
03.648.990/0001-67,3401022181,"Curativo estéril de espuma de poliuretano impregnada com prata elementar , Tamanho G 26x 15 x 3,2 cm.",30,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",30,UNI,58500,58350,1950,1945
03.648.990/0001-67,3401028228,"Curativo estéril de espuma de poliuretano bicamada éster reticulado de células abertas com poros de 400-600 microns.  M: medindo 17cm x 15cm x 1,65cm",31,"MC SURGICAL PRODUTOS MEDICO HOSPITALARES EIRELI",10,UND,14000,13990,1400,1399
