ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,4103,2023-10-26,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",195000
2023,4104,2023-10-26,Empenhar,"PRODUVALE PRODUTOS HOSPITALARES LTDA",1200
2024,1301,2024-03-12,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",136500
2024,1781,2024-04-17,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",78000
2024,2060,2024-04-30,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",117000
2024,3106,2024-07-04,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",58500
2024,3107,2024-07-04,Empenhar,"PRODUVALE PRODUTOS HOSPITALARES LTDA",1200
2024,4195,2024-09-12,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",156000
2024,4497,2024-10-01,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",156000
2024,3686,2024-08-12,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",78000
