cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
17.891.064/0001-22,737,"DESJEJUM (CAFÉ DA MANHÃ)",1,"ELITO SCAINI REFEICOES",4550,UND,118300,95190.29,26,20.920943
17.891.064/0001-22,198,Almoço,2,"ELITO SCAINI REFEICOES",4750,UND,180500,182170.67,38,38.35172
17.891.064/0001-22,10365261,Lanche,3,"ELITO SCAINI REFEICOES",4050,UND,76950,74633.31,19,18.427978
17.891.064/0001-22,671,JANTAR,4,"ELITO SCAINI REFEICOES",4850,UND,184300,186005.73,38,38.351697
