cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
00.586.327/0001-97,INDIVIDUAL," "," ","SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",,," "
14.693.103/0001-99,INDIVIDUAL," "," ","WEB RAST LTDA",,," "
05.027.397/0001-29,INDIVIDUAL," "," ","MOPEN MANUTENCAO E OPERACAO DE EQUIPAMENTOS ELETRO-ELETRONICOS LTDA",,," "
04.629.488/0001-71,INDIVIDUAL," "," ","KHRONOS SEGURANCA PRIVADA LTDA",,," "
11.952.599/0001-80,INDIVIDUAL," "," ","MIRUS RASTREAMENTO E INFORMÁTICA LTDA",,," "
01.992.757/0001-71,INDIVIDUAL," "," ","TSM TECNOLOGIA E SISTEMAS DE MONITORAMENTO LTDA",,," "
14.567.714/0001-90,INDIVIDUAL," ","itensProposta_ce7061d2-8307-4ed8-b236-f3683db4d8b5.csv","INVIOCAR SEGURANÇA DE VEICULOS LTDA",,," "
30.243.868/0001-83,INDIVIDUAL," "," ","JN RASTREAMENTO LTDA",,," "
50.749.306/0001-13,INDIVIDUAL," "," ","DVTRACK SOLUCOES EM RASTREAMENTO LTDA",,," "
13.134.811/0001-27,INDIVIDUAL," "," ","VISION NET LTDA",,," "
