cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
28.653.115/0001-02,340101932,"Colete Esportivo",53,"SPILLERE SPORTS LTDA",1000,UN,29900,11750,29.9,11.75
28.653.115/0001-02,340101933,"Camiseta Esportiva",54,"SPILLERE SPORTS LTDA",5000,UN,275000,69400,55,13.88
28.653.115/0001-02,3401021356,"Uniforme Esportivo",55,"SPILLERE SPORTS LTDA",332,UN,36520,12234.2,110,36.85
28.653.115/0001-02,689,"AGASALHO - JAQUETA E CALÇA POLIESTER",56,"SPILLERE SPORTS LTDA",100,UND,32000,8600,320,86
08.937.057/0001-23,340101899,"Rede de Traves para Futebol de Campo",2,"WZ MULTIESPORTES LTDA",18,PAR,22500,9000,1250,500
08.937.057/0001-23,340101888,"Bola de Futsal Adulto",3,"WZ MULTIESPORTES LTDA",80,UN,31920,10400,399,130
08.937.057/0001-23,340101889,"Bola de Futsal Infantil para Treinamento",4,"WZ MULTIESPORTES LTDA",110,UN,27390,11990,249,109
08.937.057/0001-23,340101900,"Rede de Traves de Futsal",5,"WZ MULTIESPORTES LTDA",10,PAR,7990,1900,799,190
08.937.057/0001-23,340101901,"Rede de Traves de Handebol",6,"WZ MULTIESPORTES LTDA",10,PAR,6900,3000,690,300
08.937.057/0001-23,340101894,"Bola de Handebol H2",10,"WZ MULTIESPORTES LTDA",35,UN,12215,4200,349,120
08.937.057/0001-23,3401021325,"Bola de Handebol H3L",11,"WZ MULTIESPORTES LTDA",30,UN,10770,3568.5,359,118.95
08.937.057/0001-23,340101895,"Bola de Voleibol de Quadra para Treinamento",12,"WZ MULTIESPORTES LTDA",80,UN,39920,17280,499,216
08.937.057/0001-23,3401021323,"Bola de Voleibol de Praia/Areia",13,"WZ MULTIESPORTES LTDA",20,UN,7380,2680,369,134
08.937.057/0001-23,340101903,"Rede Oficial de Voleibol de Quadra",14,"WZ MULTIESPORTES LTDA",8,UN,5592,1560,699,195
08.937.057/0001-23,3401021326,"Marcação de Quadra de Vôlei de Praia/Areia",16,"WZ MULTIESPORTES LTDA",5,KIT,1475,400,295,80
08.937.057/0001-23,340101904,"Raquete de Tênis de Mesa para Iniciação",17,"WZ MULTIESPORTES LTDA",120,UN,5400,2400,45,20
08.937.057/0001-23,3401021329,"Rede para Mesa de Tênis de Mesa",18,"WZ MULTIESPORTES LTDA",20,UN,2400,1698,120,84.9
08.937.057/0001-23,3401021330,"Jogo de Peças de Xadrez Oficial",19,"WZ MULTIESPORTES LTDA",55,JGO,5445,2970,99,54
08.937.057/0001-23,3401021331,"Sapatilha de Velocidade para Provas de Atletismo",21,"WZ MULTIESPORTES LTDA",35,PAR,13300,8925,380,255
