cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
14.567.714/0001-90,3401027973,"Serviço de implantação e ativação da solução contratada e treinamento dos usuários para operacionalização do sistema",1,"INVIOCAR SEGURANÇA DE VEICULOS LTDA",350,UND,38150,217,109,0.62
14.567.714/0001-90,3401027974,"Serviço de cessão de uso e/ou manutenção mensal, hospedagem e suporte técnico aos usuários da solução contratada",2,"INVIOCAR SEGURANÇA DE VEICULOS LTDA",4200,UND,273000,96180,65,22.9
