cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
83.662.387/0001-79,INDIVIDUAL," ","itensProposta_99dcbda5-fd5a-4c47-8b0d-05f1eff105aa.csv","GRAFICA E EDITORA SANTO ANTONIO LTDA","OSMAR ROGERIO PIOVESAN JUNIOR","OSMAR ROGERIO PIOVESAN JUNIOR"," "
08.432.848/0001-00,INDIVIDUAL," ","itensProposta_87b56120-9739-4dd7-89e8-62dade5e54e0.csv","ALPHA PRINT COMUNICACAO VISUAL E EDITORA LTDA","JOÃO PAULO DA SILVA","JOÃO PAULO DA SILVA"," "
18.486.182/0001-18,INDIVIDUAL," ","itensProposta_27883c3a-b04c-41ec-a88a-4c72c37164d6.csv","NORTE INDUSTRIA  GRAFICA LTDA",,," "
13.919.051/0001-63,INDIVIDUAL," ","itensProposta_fcff9c36-60af-4170-9c14-95238f276c47.csv","GRÁFICA ALTA DEFINIÇÃO LTDA","ROBERTO DOS SANTOS ALVES","ROBERTO DOS SANTOS ALVES"," "
