cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
17.281.222/0001-22,INDIVIDUAL," ","itensProposta_e7391a8e-268d-4678-9c85-8e6232a34e8c.csv","COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",,," "
05.850.947/0001-05,INDIVIDUAL," ","itensProposta_958cd5f1-f7f4-4172-97a9-48b4c1f6da4b.csv","MARCELO GOMES & CIA LTDA",,," "
39.905.061/0001-33,INDIVIDUAL," ","itensProposta_a3080aef-70d5-43e2-9e1b-7fd3046e4afd.csv","PROEPI EQUIPAMENTOS DE SEGURANCA LTDA",,," "
39.766.179/0001-28,INDIVIDUAL," ","itensProposta_a92383a3-1c97-403c-9cd7-349974a5e076.csv","ARTEZAN MEGA PADARIA LTDA",,," "
15.508.827/0001-88,INDIVIDUAL," "," ","ANGELIQUE ORLANDINA CORREA",,," "
47.378.309/0001-83,INDIVIDUAL," ","itensProposta_b7393e8b-49dc-4103-8ae8-60e0bf9380bc.csv","NUNES DE ALMEIDA LTDA",,," "
35.587.743/0001-94,INDIVIDUAL," "," ","JUTTEL TRANPORTES LTDA",,," "
19.211.503/0001-34,INDIVIDUAL," ","itensProposta_cf905cfc-ffdf-4c06-92c0-d753104f2afa.csv","FRANBIFF COMERCIO E TRANSPORTES LTDA",,," "
50.777.760/0001-88,INDIVIDUAL," "," ","MARTINELLO E ROSSO MERCADO LTDA",,," "
41.087.715/0001-00,INDIVIDUAL," ","itensProposta_1b709559-a40d-4ced-a0b5-31d4de509dcd.csv","EMPORIO DAS LICITACOES COMERCIO LTDA",,," "
27.238.756/0001-20,INDIVIDUAL," ","itensProposta_f36c3233-a456-4c1e-842b-1a4a93d9be36.csv","BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",,," "
29.700.587/0001-23,INDIVIDUAL," ","itensProposta_97da7667-d9a6-4b53-93e5-b8117906b861.csv","PRIORITTA PRODUTOS HOSPITALARES LTDA",,," "
21.004.120/0001-37,INDIVIDUAL," "," ","COMERCIAL TIA VENA DE PRODUTOS ALIMENTICIOS EIRELI",,," "
11.205.139/0001-98,INDIVIDUAL," ","itensProposta_921c6dff-47ca-4140-a5ee-0e3583c9d24a.csv","ESSENCIA COSMETICOS E ACESSORIOS LTDA.",,," "
40.738.368/0001-76,INDIVIDUAL," "," ","CASTILHOS & GAMBA CONEXOES COMERCIO ATACADISTA DE ALIMENTOS LTDA",,," "
