cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
00.196.198/0001-20,INDIVIDUAL," ","itensProposta_3fd5a093-9580-48e6-ae94-aed27bd78b19.csv","AFM ARTEFATOS DE CIMENTO LTDA",,," "
35.060.552/0001-70,INDIVIDUAL," ","itensProposta_a99c6590-3e5f-436b-96d5-15f9361f7e10.csv","RD CONSTRUÇÕES LTDA",,," "
79.382.412/0001-93,INDIVIDUAL," "," ","CONSTRUTORA NUNES LTDA",,," "
01.432.615/0001-50,INDIVIDUAL," ","itensProposta_b1932f29-e2e5-40fb-92c5-4061226b0b72.csv","STANG TRANSPORTE E COMERCIO DE MATERIAL DE CONSTRUCAO S.A.",,," "
19.858.793/0001-02,INDIVIDUAL," ","itensProposta_5297560f-84ab-461b-be10-6c61340ce676.csv","RTM RINCAO TERRAPLANAGEM E MAO DE OBRA LTDA",,," "
