cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
30.509.171/0001-01,INDIVIDUAL," ","itensProposta_a84dbf6d-4ed5-4957-877c-ac880cd5e040.csv","INFOSMS TECNOLOGIA E SOLUÇÕES LTDA",,," "
12.072.475/0001-72,INDIVIDUAL," "," ","GF COMERCIO E SERVICO DE EQUIPAMENTOS DE SEGURANCA LTDA",,," "
36.857.946/0001-16,INDIVIDUAL," ","itensProposta_d194f5a8-afee-4614-b1bd-ddc575222c7b.csv","WM DIGITAL EIRELI - MATRIZ",,," "
39.689.797/0001-11,INDIVIDUAL," "," ","DANIEL PASCOAL CAMARA ME",,," "
27.830.943/0001-06,INDIVIDUAL," ","itensProposta_4f54a784-7a04-4692-8773-eda8a0496e47.csv","LAURETH IMPORTS LTDA",,," "
41.232.530/0001-42,INDIVIDUAL," "," ","I9 COMERCIO DE SUPRIMENTOS DE INFORMATICA LTDA",,," "
28.259.633/0001-38,INDIVIDUAL," ","itensProposta_2a175e38-39be-48ca-ae4b-f6956712d10f.csv","3IP FULL RETAIL LTDA",,," "
39.935.346/0001-17,INDIVIDUAL," ","itensProposta_db66317a-0c20-43dd-9ac7-ee696695c479.csv","F.BORGES EQUIPAMENTOS EIRELI",,," "
46.163.583/0001-72,INDIVIDUAL," ","itensProposta_60d617ed-c1b9-4141-8d8a-3273e742ad24.csv","COMPUTECH EQUIPAMENTOS LTDA",,," "
10.894.828/0003-56,INDIVIDUAL," ","itensProposta_dfdcafca-7f8a-42f2-8104-1e1c94573249.csv","VERLIN TECNOLOGIA DA INFORMAÇÃO LTDA",,," "
44.450.107/0001-07,INDIVIDUAL," "," ","ELITH INFORMATICA LTDA",,," "
16.679.319/0001-25,INDIVIDUAL," ","itensProposta_130c1006-b00f-401e-aeda-9fdc6d9352f1.csv","APICEBR COMERCIAL EIRELI",,," "
28.706.488/0001-96,INDIVIDUAL," ","itensProposta_f0d7241f-0ba9-4b61-a0b5-57b356b79b93.csv","INOVA TECH INFORMATICA EIRELI",,," "
33.008.679/0001-14,INDIVIDUAL," ","itensProposta_e7d54ae1-caa5-4951-b7ca-30ddb6bf982a.csv","INTELMASTER LTDA",,," "
48.849.767/0001-16,INDIVIDUAL," ","itensProposta_085d9356-cbe1-4a4c-903e-972042b5ac5a.csv","BX DISTRIBUIDORA DE EQUIPAMENTOS LTDA",,," "
