cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
26.525.513/0001-00,39383,"Coleiras repelentes P (48 cm)",7,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",100,UN,7672,7149,76.72,71.49
26.525.513/0001-00,39384,"Coleiras repelentes G (65cm)",8,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",100,UN,9225,8449,92.25,84.49
26.525.513/0001-00,3401020599,"Vacina polivalente (múltipla) para cães",10,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",800,FRA,13392,8624,16.74,10.78
26.525.513/0001-00,3401025850,"Vermífugo oral de amplo espectro para cães",12,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",500,COMP,5870,1045,11.74,2.09
26.525.513/0001-00,3401025851,"Vermífugo oral de amplo espectro para gatos",13,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",500,COMP,5535,1245,11.07,2.49
26.525.513/0001-00,3401025852,"Antipulgas e carrapatos para cães de até 10 kg (pipeta)",14,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",200,pipeta,6584,6398,32.92,31.99
26.525.513/0001-00,3401025853,"Antipulgas e carrapatos para gatos de até 10 kg (pipeta)",15,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",200,pipeta,6956,6598,34.78,32.99
26.525.513/0001-00,39386,"Sedativo injetável - Acepromazina 0,2%",16,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",6,FR.,224.4,224.4,37.4,37.4
26.525.513/0001-00,3401025854,"Antialérgico loratadina 10 mg",19,"TURVOMED DISTRIBUIDORA E SERVICOS EIRELI",100,COMP,506,506,5.06,5.06
40.478.639/0001-00,38979,"Medicação para eutanásia: solução injetável para animais domésticos.",6,"LOGTEC PRODUTOS AGROPECUARIOS EIRELI",5,UNI,4932.15,4924.95,986.43,984.99
19.031.878/0001-12,3401020602,"Caixa térmica com termômetro digital 15 litros",22,"AUTOMX SOLUCOES  EIRELI",2,UND,916.8,914,458.4,457
82.478.140/0001-34,3401022196,"Tubos para coleta de sangue a vácuo com ativador de coágulo e gel separador 5 ml: conter ativador de coágulo e gel separador (tampa amarela); fabricado em plástico PET; descartável; estéril; volume de 5 ml,",2,"SALVI, LOPES & CIA. LTDA",10,PCT,1220.4,1220.4,122.04,122.04
82.478.140/0001-34,32282,"Formol tamponado 10% formol",4,"SALVI, LOPES & CIA. LTDA",5,L,98.8,98.8,19.76,19.76
