cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
29.277.254/0001-33,INDIVIDUAL," ","itensProposta_ef4dedc1-9e24-4a2b-b99c-0086646c5348.csv","ASSOC. DOS AGRICULTORES DE LINHA CABRAL (ALICA)",,," "
17.281.222/0001-22,INDIVIDUAL," ","itensProposta_ea9eab80-0c5a-44ee-bac6-ee5c74dc67d4.csv","COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",,," "
07.092.322/0001-57,INDIVIDUAL," ","itensProposta_ff11b2ba-18a3-44a4-945c-5ad74f5b987b.csv","COOPER. DE AGR. FAMILIAR DE CRICIUMA - NOSSO FRUTO",,," "
