ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,7180,2023-11-20,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",19385.6
2023,7181,2023-11-20,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",10438.4
2023,7301,2023-11-24,Empenhar,"DE BONA SERVICOS E EQUIPAMENTOS LTDA",1136.29
2023,7302,2023-11-24,Empenhar,"DE BONA SERVICOS E EQUIPAMENTOS LTDA",1079.92
2023,7604,2023-12-05,Empenhar,"DE BONA SERVICOS E EQUIPAMENTOS LTDA",3254.2
2023,7605,2023-12-05,Empenhar,"DE BONA SERVICOS E EQUIPAMENTOS LTDA",1481.67
2024,58,2024-02-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",15162.42
2024,59,2024-02-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",3996.3
2024,810,2024-02-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",14100.24
2024,811,2024-02-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",4359.6
2024,1264,2024-02-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",58158.45
2024,1265,2024-02-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",15698.44
2024,2704,2024-04-15,Empenhar,"RETIFICA DE MOTORES AGRO DIESEL LTDA",14536.2
2024,2705,2024-04-15,Empenhar,"RETIFICA DE MOTORES AGRO DIESEL LTDA",33299.53
2024,3198,2024-04-30,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",10062.36
2024,3199,2024-04-30,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",2987.6
2024,2803,2024-06-19,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",486.42
2024,2804,2024-06-19,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",4110.93
2024,4170,2024-06-19,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",10137.53
2024,4171,2024-06-19,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",3278.52
2024,4172,2024-06-19,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",2402.28
2024,4173,2024-06-19,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",974.52
2024,5108,2024-07-30,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",20255.5
2024,5109,2024-07-30,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",1650
2024,5110,2024-07-30,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",30626.38
