cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.652.030/0003-32,INDIVIDUAL," ","itensProposta_940c90ac-94d6-4ef8-8a81-2e759e1524b3.csv","CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA",,," "
31.495.759/0001-16,INDIVIDUAL," ","itensProposta_f1e9a753-e81c-4ed8-abe7-8ac0d4e4235f.csv","SIRIO PHARMA EIRELI",,," "
23.864.942/0001-13,INDIVIDUAL," ","itensProposta_3c154dba-aa48-49e9-a5f5-16166bb17cbc.csv","UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
02.814.497/0007-00,INDIVIDUAL," ","itensProposta_1d1f30b1-5405-4365-bc8b-fb1bcf0e0d3f.csv","CIMED INDUSTRIA S.A.",,," "
09.182.725/0001-12,INDIVIDUAL," ","itensProposta_ac148d71-c5c6-412c-9298-2fc59dc8d823.csv","ATIVA MÉDICO CIRÚRGICA EIRELI",,," "
28.547.190/0001-80,INDIVIDUAL," ","itensProposta_1c972586-887b-4377-9074-004c89bb6a84.csv","GRAZIELA VELANI ABUFARES COMERCIO DE MEDICAMENTOS EIRELI",,," "
47.893.919/0001-15,INDIVIDUAL," ","itensProposta_7b6eeda0-f328-4754-a66f-befb740ee6e8.csv","MG2 DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
04.372.020/0001-44,INDIVIDUAL," ","itensProposta_15d4c006-a098-4e6a-9606-cf05115699a0.csv","WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
32.364.822/0001-48,INDIVIDUAL," ","itensProposta_239fd683-148a-4073-9c5f-7a4da77bfb77.csv","TERRA SUL COMERCIO DE MEDICAMENTOS LTDA.",,," "
46.709.597/0001-49,INDIVIDUAL," ","itensProposta_4ff471c7-1bd1-475c-9330-f5e5b4f41c1a.csv","PROGRESSO MED DISTRIBUIDORA LTDA",,," "
01.328.535/0001-59,INDIVIDUAL," ","itensProposta_111d99f9-2f3a-4f15-a086-c5e066adf850.csv","CLASSMED - PRODUTOS HOSPITALARES LTDA",,," "
43.269.791/0001-62,INDIVIDUAL," ","itensProposta_12c2f93d-10e6-421e-b41b-dca6f4041a89.csv","IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",,," "
12.889.035/0001-02,INDIVIDUAL," ","itensProposta_b55f56c6-f9e1-4158-b319-6de7357d3903.csv","INOVAMED HOSPITALAR LTDA",,," "
41.340.103/0001-88,INDIVIDUAL," ","itensProposta_f0e5b431-83c1-401b-9f02-1b6613257707.csv","EREMED DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
17.263.792/0001-90,INDIVIDUAL," ","itensProposta_780ecdf7-0bf4-4c8b-85d4-cf5e8f2b02e7.csv","REALMED DISTRIBUIDORA LTDA - EPP",,," "
34.223.536/0001-98,INDIVIDUAL," ","itensProposta_12839a4b-9851-4fc5-9a23-846f9fe84c6f.csv","LICITE SAUDE COMERCIO DE PRODUTOS HOSPITALARES LTDA",,," "
42.946.717/0001-70,INDIVIDUAL," ","itensProposta_cce6cc02-3e2c-442a-8aa2-f6a94456522b.csv","ULTRA MED DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
67.729.178/0005-72,INDIVIDUAL," ","itensProposta_e7fdac9d-6751-48e1-aefb-e52866875cfd.csv","COMERCIAL CIRURGICA RIOCLARENSE LTDA",,," "
46.381.269/0001-66,INDIVIDUAL," ","itensProposta_c39656a4-fe27-4d01-bdc6-461ba3fec883.csv","NUTRI-ELE DISTRIBUIDORA DE NUTRICAO, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA",,," "
34.772.843/0001-28,INDIVIDUAL," ","itensProposta_5e13021f-74c5-4c1d-9c77-7b13f5530d94.csv","NOVA OESTE  DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
05.912.018/0001-83,INDIVIDUAL," ","itensProposta_e31e6899-a441-4db9-9dca-a58ba672fe18.csv","MERCO SOLUÇÕES EM SAÚDE S.A.",,," "
30.888.187/0001-72,INDIVIDUAL," ","itensProposta_b1dc6c5d-ed19-4be0-bf86-1b11f6de33b7.csv","PEROLA IMPORTADORA E DISTRIBUIDORA HOSPITALAR EIRELI",,," "
47.104.540/0001-89,INDIVIDUAL," ","itensProposta_bbce6b3b-14b3-4d40-a92c-8dd7131cdd38.csv","NP MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",,," "
75.014.167/0001-00,INDIVIDUAL," ","itensProposta_63c58f05-f516-479a-b244-d9000a4aa80b.csv","NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS",,," "
