cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
21.491.761/0001-63,0,,2,"MC FARIAS EMPREENDIMENTOS EIRELI",1,,1870000,1650000,1870000,1650000
21.491.761/0001-63,0,,1,"MC FARIAS EMPREENDIMENTOS EIRELI",1,,285581.43,258459.7,285581.43,258459.7
