cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
28.358.842/0001-39,INDIVIDUAL," "," ","TEDA DISTRIBUIDORA LTDA",,," "
11.358.329/0001-45,INDIVIDUAL," ","itensProposta_fa943395-2ec5-464b-b4b9-219f2ed04aca.csv","MAGNUM INDUSTRIA E COMERCIO DE REDES ESPORTIVAS -",,," "
29.700.587/0001-23,INDIVIDUAL," "," ","PRIORITTA PRODUTOS HOSPITALARES LTDA",,," "
18.828.722/0001-02,INDIVIDUAL," "," ","POLISPORT ARTIGOS ESPORTIVOS E CONFECCOES LTDA",,," "
20.191.734/0001-02,INDIVIDUAL," ","itensProposta_11bc8c09-7a00-4382-9ff9-d3a216e8912f.csv","ADBX - COMERCIO E SERVICOS LTDA",,," "
46.615.867/0001-52,INDIVIDUAL," ","itensProposta_b249fc95-3c07-466b-90fc-b56325d7d8a3.csv","LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",,," "
46.449.285/0001-43,INDIVIDUAL," "," ","MYR COMERCIO DE ARTIGOS PEDAGOGICOS LTDA",,," "
47.484.691/0001-00,INDIVIDUAL," ","itensProposta_05bfca6c-f2c6-44f8-b507-a0f4c0e482aa.csv","MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTIVOS LTDA",,," "
50.272.142/0001-86,INDIVIDUAL," "," ","D ÁLVARES GOLD COMERCIAL LTDA",,," "
