ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,6260,2023-09-29,Empenhar,"LAURETH IMPORTS LTDA",13496
2023,6263,2023-09-29,Empenhar,"XAVIER FERRAMENTAS E MATERIAIS ELETRICOS LTDA.",31990
2023,6553,2023-10-18,Empenhar,"JH MAQUINAS E FERRAMENTAS LTDA",2582.94
2024,617,2024-01-09,Empenhar,"LAURETH IMPORTS LTDA",5526
2024,1270,2024-02-12,Empenhar,"FM PECAS E MAQUINAS LTDA",5994
2024,1271,2024-02-12,Empenhar,"LAURETH IMPORTS LTDA",10679
2024,1272,2024-02-12,Empenhar,"BIDDEN COMERCIAL LTDA.",1320.97
2024,1280,2024-02-12,Empenhar,"XAVIER FERRAMENTAS E MATERIAIS ELETRICOS LTDA.",15995
2024,1984,2024-03-12,Empenhar,"XAVIER FERRAMENTAS E MATERIAIS ELETRICOS LTDA.",47985
2024,2071,2024-03-18,Empenhar,"LAURETH IMPORTS LTDA",11815
2024,3526,2024-05-22,Empenhar,"LAURETH IMPORTS LTDA",4853
2024,849,2024-01-26,Empenhar,"LAURETH IMPORTS LTDA",8589
