cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
23.106.953/0001-34,INDIVIDUAL," ","itensProposta_d64155d1-d456-4104-836b-6f9fa7662194.csv","INFINITY GROUP LTDA",,," "
37.386.859/0001-90,INDIVIDUAL," "," ","CONSTRUVITA COMERCIO E SERVICOS LTDA",,," "
42.698.864/0001-79,INDIVIDUAL," ","itensProposta_c601699a-b9fe-42cd-847a-ce2505f3f7d3.csv","AUGE LUZ MATERIAIS ELETRICOS LTDA",,," "
19.357.379/0001-10,INDIVIDUAL," ","itensProposta_919274fe-a3aa-4850-948e-3dca297fde2d.csv","RALTEC MATERIAIS ELETRICOS LTDA",,," "
23.829.788/0001-49,INDIVIDUAL," ","itensProposta_1e3cacf6-1d9b-4c95-accb-349cd9a910da.csv","BRIGHTLED ILUMINAÇÃO LTDA",,," "
24.957.733/0001-87,INDIVIDUAL," ","itensProposta_1da75b84-7490-4e50-b603-666cdcb3120e.csv","PROLED BRASIL INDUSTRIA COMERCIO E INSTALACAO DE MATERIAIS ELETRICOS LTDA",,," "
42.070.491/0001-97,INDIVIDUAL," ","itensProposta_24047793-73fe-4e00-84cb-7a2631d58359.csv","DGA COMERCIO DE MATERIAIS ELETRICOS LTDA",,," "
08.389.230/0002-87,INDIVIDUAL," ","itensProposta_58f2e4c3-7a99-4872-a3c1-025f91679362.csv","ORION SOLUÇÕES EM ILUMINAÇÃO EIRELI",,," "
31.765.197/0001-83,INDIVIDUAL," ","itensProposta_d5694520-b36f-4ad9-9f3b-02d5c1900e48.csv","VELED ILUMINAÇÃO LTDA",,," "
27.927.653/0001-77,INDIVIDUAL," ","itensProposta_db386fa5-7ef1-4f94-a5af-5c25e105ea91.csv","GOIAS LED  MATERIAIS ELETRICOS E CONSTRUCAO EIRELI",,," "
29.520.469/0001-33,INDIVIDUAL," ","itensProposta_56901e36-9dcb-4204-845b-7c133e1aa15d.csv","LUX ADVANCE TECNOLOGIA ENERGÉTICA LTDA",,," "
46.502.806/0001-89,INDIVIDUAL," ","itensProposta_9a032666-f5a1-4cd2-943a-3b02604c3440.csv","SLOTKO COMERCIO SERVICOS SOLUCOES EM ILUMINACAO LTDA",,," "
