ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,1671,2023-04-26,Empenhar,"TATA COMÉRCIO DE EQUIPAMENTOS PARA SAÚDE, ODONTO-M",360
2023,1672,2023-04-26,Empenhar,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",9224.19
2023,1673,2023-04-26,Empenhar,"ATHENA COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES - EIRELI",4444.05
2023,1674,2023-04-26,Empenhar,"DEFERTEX INDUSTRIA E COMERCIO LTDA",4300
2023,1675,2023-04-26,Empenhar,"DELTA SHOP - DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA",3996
2023,1676,2023-04-26,Empenhar,"DENTAL HIGIX PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES EIRELI",6696.53
2023,1677,2023-04-26,Empenhar,"DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI",21057.11
2023,1678,2023-04-26,Empenhar,"DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI",3587.21
2023,1679,2023-04-26,Empenhar,"DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E",48668
2023,1680,2023-04-26,Empenhar,"DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E",3191.16
2023,1681,2023-04-26,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",22242
2023,1682,2023-04-26,Empenhar,"DISTRIBUIDORA AGUA BOA LTDA",13448
2023,1683,2023-04-26,Empenhar,"DPS COMERCIO DE MATERIAIS HOSPITALARES LTDA",284.5
2023,1684,2023-04-26,Empenhar,"H. F. E. COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA",2293.97
2023,1685,2023-04-26,Empenhar,"JULIANO DE COSTA LTDA",3454.54
2023,1686,2023-04-26,Empenhar,"INFINITI CONFECCAO LTDA",1194
2023,1687,2023-04-26,Empenhar,"MASTERMEDIC DISTRIBUIDORA LTDA",230
2023,1688,2023-04-26,Empenhar,"OLIMED MATERIAL HOSPITALAR",1120
2023,1689,2023-04-26,Empenhar,"MF DE ALMEIDA & CIA. LTDA",2883.96
2023,1690,2023-04-26,Empenhar,"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",229.8
2023,1702,2023-04-26,Empenhar,"SALVI, LOPES & CIA. LTDA",709.75
2023,1703,2023-04-26,Empenhar,"ODONTOSUL LTDA",6925.74
2023,1704,2023-04-26,Empenhar,"MCL COMERCIO E IMPORTACAO DE PRODUTOS HOSPITALARES LTDA",11065.7
2023,1705,2023-04-26,Empenhar,"PRIMEMED EQUIPAMENTOS LTDA",3515.97
2023,1706,2023-04-26,Empenhar,"PRODUVALE PRODUTOS HOSPITALARES LTDA",2525
2023,1707,2023-04-26,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",3160
2023,1708,2023-04-26,Empenhar,"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI",7699.51
2023,1709,2023-04-26,Empenhar,"V.L. FUZETI - COMERCIAL",6907.5
2023,1710,2023-04-26,Empenhar,"VIEIRA & CIA DISTRIBUIDORA LTDA",6774.91
2023,1711,2023-04-26,Empenhar,"EMIGE MATERIAIS ODONTOLOGICOS LTDA",12041.84
2023,1712,2023-04-26,Empenhar,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA",63464.08
2023,2075,2023-05-24,Empenhar,"DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E",1991.5
2023,2574,2023-06-30,Empenhar,"ODONTOSUL LTDA",5110
2023,2575,2023-06-30,Empenhar,"MF DE ALMEIDA & CIA. LTDA",6041.27
2023,2576,2023-06-30,Empenhar,"EMIGE MATERIAIS ODONTOLOGICOS LTDA",2951.21
2023,2577,2023-06-30,Empenhar,"DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E",36713.67
2023,2578,2023-06-30,Empenhar,"ATHENA COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES - EIRELI",1087.5
2023,2579,2023-06-30,Empenhar,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",8814.4
2023,2580,2023-06-30,Empenhar,"DEFERTEX INDUSTRIA E COMERCIO LTDA",4300
2023,2581,2023-06-30,Empenhar,"DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI",4165.5
2023,2582,2023-06-30,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",12582.5
2023,2583,2023-06-30,Empenhar,"DISTRIBUIDORA AGUA BOA LTDA",9047.95
2023,2584,2023-06-30,Empenhar,"DPS COMERCIO DE MATERIAIS HOSPITALARES LTDA",2560.5
2023,2585,2023-06-30,Empenhar,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA",39419.54
2023,2586,2023-06-30,Empenhar,"MCL COMERCIO E IMPORTACAO DE PRODUTOS HOSPITALARES LTDA",13521.2
2023,2587,2023-06-30,Empenhar,"OLIMED MATERIAL HOSPITALAR",183
2023,2588,2023-06-30,Empenhar,"PRIMEMED EQUIPAMENTOS LTDA",4589.9
2023,2589,2023-06-30,Empenhar,"PRODUVALE PRODUTOS HOSPITALARES LTDA",2525
2023,2590,2023-06-30,Empenhar,"SALVI, LOPES & CIA. LTDA",393.9
2023,2591,2023-06-30,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",3160
2023,2592,2023-06-30,Empenhar,"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI",5586.35
2023,2765,2023-07-13,Empenhar,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA",2494
2023,3257,2023-08-21,Empenhar,"DELTA SHOP - DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA",1998
2023,3258,2023-08-21,Empenhar,"TATA COMÉRCIO DE EQUIPAMENTOS PARA SAÚDE, ODONTO-M",360
2023,3259,2023-08-21,Empenhar,"VIEIRA & CIA DISTRIBUIDORA LTDA",1707.4
2023,3260,2023-08-21,Empenhar,"DENTAL HIGIX PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES EIRELI",6621.88
2023,3261,2023-08-21,Empenhar,"ATHENA COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES - EIRELI",1772.55
2023,3262,2023-08-21,Empenhar,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",483.9
2023,3263,2023-08-21,Empenhar,"DISTRIBUIDORA AGUA BOA LTDA",389.7
2023,3264,2023-08-21,Empenhar,"H. F. E. COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA",2732.2
2023,3266,2023-08-21,Empenhar,"INFINITI CONFECCAO LTDA",2594
2023,3267,2023-08-21,Empenhar,"DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI",1341.33
2023,3268,2023-08-21,Empenhar,"DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E",9889.81
2023,3269,2023-08-21,Empenhar,"DISTRIBUIDORA AGUA BOA LTDA",2710.45
2023,3270,2023-08-21,Empenhar,"ODONTOSUL LTDA",1323.36
2023,3271,2023-08-21,Empenhar,"MF DE ALMEIDA & CIA. LTDA",7220.79
2023,3272,2023-08-21,Empenhar,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA",26091.55
2023,3273,2023-08-21,Empenhar,"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",344.7
2023,3274,2023-08-21,Empenhar,"SALVI, LOPES & CIA. LTDA",948.1
2023,3275,2023-08-21,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",1363
2023,3277,2023-08-21,Empenhar,"V.L. FUZETI - COMERCIAL",5250
2023,3276,2023-08-21,Empenhar,"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI",5711.9
2023,3278,2023-08-21,Empenhar,"DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI",12962.5
2023,3279,2023-08-21,Empenhar,"DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E",52411.15
2023,3280,2023-08-21,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",19366.3
2023,3281,2023-08-21,Empenhar,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA",29160.5
2023,3282,2023-08-21,Empenhar,"MCL COMERCIO E IMPORTACAO DE PRODUTOS HOSPITALARES LTDA",249
2023,3283,2023-08-21,Empenhar,"PRODUVALE PRODUTOS HOSPITALARES LTDA",1515
2023,3284,2023-08-21,Empenhar,"ATHENA COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES - EIRELI",490
2023,3285,2023-08-21,Empenhar,"DEFERTEX INDUSTRIA E COMERCIO LTDA",2150
2023,3286,2023-08-21,Empenhar,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",8332.05
2023,3287,2023-08-21,Empenhar,"H. F. E. COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA",705
2023,3288,2023-08-21,Empenhar,"EMIGE MATERIAIS ODONTOLOGICOS LTDA",5331.79
2023,3289,2023-08-21,Empenhar,"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI",2744.23
2023,3290,2023-08-21,Empenhar,"VIEIRA & CIA DISTRIBUIDORA LTDA",4213.71
2023,4277,2023-11-08,Empenhar,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",5600.5
2023,4278,2023-11-08,Empenhar,"ATHENA COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES - EIRELI",2283.72
2023,4279,2023-11-08,Empenhar,"DEFERTEX INDUSTRIA E COMERCIO LTDA",6450
2023,4280,2023-11-08,Empenhar,"DELTA SHOP - DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA",1998
2023,4281,2023-11-08,Empenhar,"DENTAL HIGIX PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES EIRELI",360
2023,4282,2023-11-08,Empenhar,"MCL COMERCIO E IMPORTACAO DE PRODUTOS HOSPITALARES LTDA",1300
2023,4294,2023-11-08,Empenhar,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA",22450.45
2023,4295,2023-11-08,Empenhar,"H. F. E. COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA",2704.8
