cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
24.935.788/0001-96,INDIVIDUAL," "," ","AFA INDUSTRIA COMERCIO E SERVICOS LTDA",,," "
35.489.639/0001-67,INDIVIDUAL," ","itensProposta_5798b006-b453-49ea-a266-bae2891bc07e.csv","AMANDA CARDOSO LAVARIAS BANDEIRAS LTDA",,," "
21.280.962/0001-11,INDIVIDUAL," ","itensProposta_2d7af0fd-994a-4db8-bed9-13471a5ea5d1.csv","GLOBAL BANDEIRAS EIRELE ME",,," "
79.034.153/0001-00,INDIVIDUAL," ","itensProposta_fb93a263-6269-4a2d-bff8-f89a3d0fe677.csv","N. F. GRANDE & CIA LTDA",,," "
13.516.153/0001-38,INDIVIDUAL," ","itensProposta_55a65aaa-7072-4e08-bcfb-aafb562c460f.csv","TORCIDA BRASILEIRA INDUSTRIA E COMERCIO EIRELI",,," "
