ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,2003,2023-03-27,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",4244.91
2023,2004,2023-03-27,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",12226.7
2023,2932,2023-05-05,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",11449.72
2023,2933,2023-05-05,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",6531.5
2023,3925,2023-06-19,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",16334.35
2023,3926,2023-06-19,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",3542.6
2023,5176,2023-08-09,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",13371.66
2023,5177,2023-08-09,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",6517.79
2023,5674,2023-09-04,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",4293.33
2023,5675,2023-09-04,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",14234.45
2023,6494,2023-10-13,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",15132.98
2023,6495,2023-10-13,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",1943.66
2023,7220,2023-11-21,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",22471.57
2023,7221,2023-11-21,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",1755.4
2024,815,2024-01-25,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",21558.16
2024,816,2024-01-25,Empenhar,"ELIONMAC COMERCIO MANUTENÇÃO E CAPACITAÇÃO LTDA",702.16
