cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
19.611.064/0001-57,10383446,"CARTUCHO QUÍMICO 6002 GASES ÁCIDOS 3M",7,"PIZANI EQUIPAMENTOS DE SEGURANCA EIRELI",30,PAR,4056,4053,135.2,135.1
19.611.064/0001-57,10383447,"CARTUCHO QUÍMICO 6003 VAPORES ORGÂNICOS/GASES ÁCIDOS 3M",8,"PIZANI EQUIPAMENTOS DE SEGURANCA EIRELI",30,PAR,4056,4054.5,135.2,135.15
19.611.064/0001-57,10383449,"RETENTOR 501 PARA FILTRO 5N11 3M",10,"PIZANI EQUIPAMENTOS DE SEGURANCA EIRELI",30,UND,427.5,426.9,14.25,14.23
44.169.440/0001-42,3401025558,"Laço Cambão",3,"DOM AMARAL COMERCIAL LTDA",2,UND,1831.84,1280,915.92,640
03.928.511/0001-66,3401025559,"Sistema Portátil para Formação de Espuma",4,"SOSSUL RESGATE ",1,UND,9950,8920,9950,8920
03.928.511/0001-66,3401025564,"Bota de Combate a Incêndios",15,"SOSSUL RESGATE ",10,PAR,8822,8000,882.2,800
01.504.670/0001-08,3401025561,"Motossera a Bateria",12,"FORTHE TRATORES LTDA",1,UND,4325,4324,4325,4324
20.596.450/0001-04,3401025566,"Cinto de segurança com 5 pontos de ancoragem tipo paraquedista",18,"A. L. FORCE COMERCIAL LTDA",2,UND,2128,1996,1064,998
20.596.450/0001-04,3401025568,"Trava quedas móvel para resgate",20,"A. L. FORCE COMERCIAL LTDA",2,UND,5070.96,5070.96,2535.48,2535.48
09.721.729/0001-21,3401025565,"Luva de Combate a Incêndios",17,"G D C DA SILVA COSTA - EIRELI",15,PAR,14700,7350,980,490
43.025.202/0001-09,340100017,"Líquido Gerador de Espuma",5,"FOR LIFE PRODUTOS DE SEGURANCA LTDA",30,UND,21750,17340,725,578
43.025.202/0001-09,3401025560,"Respirador Reutilizável Facial Inteiro",6,"FOR LIFE PRODUTOS DE SEGURANCA LTDA",8,UND,14600,14600,1825,1825
43.025.202/0001-09,10383448,"FILTRO 5N11 P2 POEIRAS NÉVOAS E FUMOS METÁLICOS 3M",9,"FOR LIFE PRODUTOS DE SEGURANCA LTDA",5,CX,493.75,493.75,98.75,98.75
43.025.202/0001-09,51200077,BALACLAVA,16,"FOR LIFE PRODUTOS DE SEGURANCA LTDA",30,UND,6082.8,2550,202.76,85
43.025.202/0001-09,3401025569,"Descensor auto blocante de resgate",21,"FOR LIFE PRODUTOS DE SEGURANCA LTDA",1,UND,2048.46,2048.46,2048.46,2048.46
