cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
11.258.607/0001-92,3401019775,"SERVIÇO DE IMPLANTAÇÃO, CUSTOMIZAÇÃO, ATIVAÇÃO E TREINAMENTO",1,"PORTABILIS TECNOLOGIA LTDA",1,UN,58600,14794,58600,14794
11.258.607/0001-92,3401019777,"SERVIÇO DE CESSÃO DE USO E/OU MANUTENÇÃO MENSAL, HOSPEDAGEM E SUPORTE TÉCNICO",2,"PORTABILIS TECNOLOGIA LTDA",12,MES,279400,137736,23283.333333,11478
11.258.607/0001-92,3401028390,"Serviços suplementares de personalização de alterações específicas da contratante, quando necessário e solicitado.",3,"PORTABILIS TECNOLOGIA LTDA",100,H,23666.67,8870,236.666667,88.7
