data,justificativa,responsavel,tipo
2024-09-03,"TRANSFERENCIA ITEM 11","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
2024-09-03,"TRANSFERENCIA ITEM 22","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
