ano,numero,dataEmissao,tipo,nomeCredor,valor
2024,7074,2024-10-22,Empenhar,"COMPUTECH INFORMATICA LTDA",519.24
2024,7075,2024-10-22,Empenhar,"DARLU INDUSTRIA TEXTIL LTDA",0
2024,7076,2024-10-22,Empenhar,"FENIX INFORMATICA E TELEFONIA LTDA",411.6
2024,7083,2024-10-22,Empenhar,"GOLD COMPUTADORES LTDA",0
2024,7073,2024-10-22,Empenhar,"C A INFORMATICA LTDA",1934.4
2024,7087,2024-10-22,Empenhar,"LAURETH IMPORTS LTDA",2058.98
2024,7089,2024-10-22,Empenhar,"UNICA COMERCIO DE COMPUTADORES LTDA",1681
2024,7084,2024-10-22,Empenhar,"GOLD COMPUTADORES LTDA",1429
2024,7086,2024-10-22,Empenhar,"L2 - COMERCIO E SOLUCOES LTDA",3725
2024,7088,2024-10-22,Empenhar,"LAURETH IMPORTS LTDA",9798
2024,7072,2024-10-22,Empenhar,"A7 LICITACOES E SOLUCOES EMPRESARIAIS INTEGRADAS LTDA",1644.8
2024,7085,2024-10-22,Empenhar,"INCOTECH COMPANY LTDA",480
2024,7562,2024-11-07,Empenhar,"UNICA COMERCIO DE COMPUTADORES LTDA",216
2024,7563,2024-11-07,Empenhar,"MASTERBIDS TECNOLOGIA E SERVICOS ESPECIALIZADOS LTDA",195
2024,7564,2024-11-07,Empenhar,"LAURETH IMPORTS LTDA",634.96
2024,7565,2024-11-07,Empenhar,"LAURETH IMPORTS LTDA",3439
2024,5785,2024-08-26,Empenhar,"V M DISTRIBUIDORA DE COMPUTADORES LTDA",0
2025,711,2025-01-21,Empenhar,"DARLU INDUSTRIA TEXTIL LTDA",450
2025,712,2025-01-21,Empenhar,"DARLU INDUSTRIA TEXTIL LTDA",450
2025,716,2025-01-21,Empenhar,"GOLD COMPUTADORES LTDA",5596
2025,717,2025-01-21,Empenhar,"GOLD COMPUTADORES LTDA",2176
2025,718,2025-01-21,Empenhar,"GOLD COMPUTADORES LTDA",333.8
2025,719,2025-01-21,Empenhar,"GOLD COMPUTADORES LTDA",1621
2025,730,2025-01-21,Empenhar,"LAURETH IMPORTS LTDA",2932.8
2025,731,2025-01-21,Empenhar,"LAURETH IMPORTS LTDA",1690
2025,732,2025-01-21,Empenhar,"UNICA COMERCIO DE COMPUTADORES LTDA",144
2025,733,2025-01-21,Empenhar,"UNICA COMERCIO DE COMPUTADORES LTDA",8037
2025,736,2025-01-21,Empenhar,"A7 LICITACOES E SOLUCOES EMPRESARIAIS INTEGRADAS LTDA",16650
2025,737,2025-01-21,Empenhar,"L DE A B DANTAS",1214
2025,738,2025-01-21,Empenhar,"COMPUTECH INFORMATICA LTDA",1558.5
2025,740,2025-01-21,Empenhar,"GRUPO GBA COMERCIO ATACADISTA & SERVICOS LTDA",3520
2025,741,2025-01-21,Empenhar,"L2 - COMERCIO E SOLUCOES LTDA",7450
2025,742,2025-01-21,Empenhar,"V M DISTRIBUIDORA DE COMPUTADORES LTDA",1662
2025,1205,2025-02-06,Empenhar,"JONAS BADIN SILVEIRA - INFORMATICA",7439.5
2025,1206,2025-02-06,Empenhar,"A7 LICITACOES E SOLUCOES EMPRESARIAIS INTEGRADAS LTDA",11100
2025,1274,2025-02-11,Empenhar,"A7 LICITACOES E SOLUCOES EMPRESARIAIS INTEGRADAS LTDA",1296
2025,1278,2025-02-11,Empenhar,"FENIX INFORMATICA E TELEFONIA LTDA",1240
2025,1279,2025-02-11,Empenhar,"V M DISTRIBUIDORA DE COMPUTADORES LTDA",3600
2025,1280,2025-02-11,Empenhar,"GRUPO GBA COMERCIO ATACADISTA & SERVICOS LTDA",5280
2025,2941,2025-04-25,Empenhar,"LAURETH IMPORTS LTDA",10317
2025,2942,2025-04-25,Empenhar,"LAURETH IMPORTS LTDA",1609.88
2025,2944,2025-04-25,Empenhar,"UNICA COMERCIO DE COMPUTADORES LTDA",5358
2025,2965,2025-04-28,Empenhar,"A7 LICITACOES E SOLUCOES EMPRESARIAIS INTEGRADAS LTDA",4488.6
2025,2966,2025-04-28,Empenhar,"ACOMPANY COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA",1575
2025,2967,2025-04-28,Empenhar,"COMPUTECH INFORMATICA LTDA",519.5
2025,2969,2025-04-28,Empenhar,"JONAS BADIN SILVEIRA - INFORMATICA",7439.5
2025,4887,2025-07-14,Empenhar,"BNB COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA",1195.08
2025,4888,2025-07-14,Empenhar,"C A INFORMATICA LTDA",357.41
2025,4889,2025-07-14,Empenhar,"JONAS BADIN SILVEIRA - INFORMATICA",342
2025,4890,2025-07-14,Empenhar,"UNICA COMERCIO DE COMPUTADORES LTDA",2816.6
2025,4891,2025-07-14,Empenhar,"A7 LICITACOES E SOLUCOES EMPRESARIAIS INTEGRADAS LTDA",250
2025,4892,2025-07-14,Empenhar,"FENIX INFORMATICA E TELEFONIA LTDA",5900.8
2025,4893,2025-07-14,Empenhar,"GOLD COMPUTADORES LTDA",1416.5
2025,4898,2025-07-14,Empenhar,"V M DISTRIBUIDORA DE COMPUTADORES LTDA",1200
2025,4912,2025-07-14,Empenhar,"JONAS BADIN SILVEIRA - INFORMATICA",7439.5
2025,4951,2025-07-16,Empenhar,"LAURETH IMPORTS LTDA",1396
2025,4952,2025-07-16,Empenhar,"LAURETH IMPORTS LTDA",1955.2
