ano,numero,dataEmissao,tipo,nomeCredor,valor
2024,4575,2024-07-01,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",137200
2024,4819,2024-07-11,Empenhar,"SANTA ROSA PAVIMENTACOES LTDA",3750
2024,5399,2024-08-06,Empenhar,"MR ADMINISTRACAO DE OBRAS LTDA",40410.4
2024,6800,2024-10-01,Empenhar,"SANTA ROSA PAVIMENTACOES LTDA",7500
2024,6825,2024-10-03,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",91500
2024,7116,2024-10-23,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",21156
2024,7174,2024-10-28,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",56000
2024,7935,2024-11-26,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",87200
2024,7932,2024-11-26,Empenhar,"SANTA ROSA PAVIMENTACOES LTDA",11000
2024,6230,2024-09-09,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",23540
2024,7931,2024-11-26,Empenhar,"MR ADMINISTRACAO DE OBRAS LTDA",36250
2024,8361,2024-12-09,Empenhar,"MR ADMINISTRACAO DE OBRAS LTDA",65150
2024,8362,2024-12-09,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",21000
2025,500,2025-01-08,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",250200
2025,703,2025-01-20,Empenhar,"MR ADMINISTRACAO DE OBRAS LTDA",86950
2025,704,2025-01-20,Empenhar,"SANTA ROSA PAVIMENTACOES LTDA",24000
2025,799,2025-01-22,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",178800
2025,2002,2025-03-06,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",109200
2025,2892,2025-04-23,Empenhar,"RM INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA",85000
