cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
16.779.255/0001-34,42012,"Aparelho de Ar Condicionado tipo Split HI-WALL, 48.000 BTU/H",11,"ELETRO CENTRO COMERCIO DE PECAS E ELETROELETRONICO",3,UN,32140.35,32139,10713.45,10713
16.779.255/0001-34,10383984,"Aparelho de Ar Condicionado tipo Split HI- WALL cap.60.000 B",12,"ELETRO CENTRO COMERCIO DE PECAS E ELETROELETRONICO",27,UND,429917.4,351729,13027.8,13027
16.779.255/0001-34,10383984,"Aparelho de Ar Condicionado tipo Split HI- WALL cap.60.000 B",13,"ELETRO CENTRO COMERCIO DE PECAS E ELETROELETRONICO",6,UND,429917.4,78162,13027.8,13027
