data,justificativa,responsavel,tipo
2025-06-04,"INCLUSÃO DE DOTAÇÃO ORÇAMENTARIA: 11.001.1.045.3.3.90 (5) 1.710.3210.0179 (179); 11.001.1.045.3.3.90 (5) 1.600.3110.0178 (178); 11.001.1.045.3.3.90 (5) 1.632.0000.0163 (163).","VAGNER ESPINDOLA RODRIGUES",ALTERACAO_PRECOS
