ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2024,04.956.464/0001-27,2024-08-23,2025-08-23,2024-08-23,"LABORATÓRIO DAL PONT LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",33,"CREDENCIAMENTO de prestadores de serviços de assistência à saúde, especializados em Diagnóstico em Laboratório Clínico, para   atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02/Subgrupo 2; 13 e 14, na área de  Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela, com seus respectivos valores financeiros  indicados."," ",3325246.12
2024,07.215.588/0001-40,2024-08-23,2025-08-23,2024-08-23,"BIOLABOR LABORATORIO DE ANALISES LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",34,"CREDENCIAMENTO de prestadores de serviços de assistência à saúde, especializados em Diagnóstico em Laboratório Clínico, para   atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02/Subgrupo 2; 13 e 14, na área de  Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela, com seus respectivos valores financeiros  indicados."," ",139608.49
2024,83.248.849/0001-06,2024-08-23,2025-08-23,2024-08-23,"LABORATORIO LAVOISIER PASTEUR LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",35,"CREDENCIAMENTO de prestadores de serviços de assistência à saúde, especializados em Diagnóstico em Laboratório Clínico, para   atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02/Subgrupo 2; 13 e 14, na área de  Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela, com seus respectivos valores financeiros  indicados."," ",3664708.63
2024,85.323.475/0001-71,2024-08-23,2025-08-23,2024-08-23,"LABORATÓRIO DAGOSTIM LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",36,"CREDENCIAMENTO de prestadores de serviços de assistência à saúde, especializados em Diagnóstico em Laboratório Clínico, para   atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02/Subgrupo 2; 13 e 14, na área de  Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela, com seus respectivos valores financeiros  indicados."," ",722308.3
2024,75.785.576/0001-00,2024-08-23,2025-08-23,2024-08-23,"LABORATÓRIO SANTA RITA LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",37,"CREDENCIAMENTO de prestadores de serviços de assistência à saúde, especializados em Diagnóstico em Laboratório Clínico, para   atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02/Subgrupo 2; 13 e 14, na área de  Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela, com seus respectivos valores financeiros  indicados."," ",278393.31
2024,27.474.712/0002-80,2024-08-23,2025-08-23,2024-08-23,"S L DAGOSTIN & CIA LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",38,"CREDENCIAMENTO de prestadores de serviços de assistência à saúde, especializados em Diagnóstico em Laboratório Clínico, para   atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02/Subgrupo 2; 13 e 14, na área de  Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela, com seus respectivos valores financeiros  indicados."," ",117457.28
2024,75.896.282/0008-22,2024-11-07,2025-11-07,2024-11-07,"LABORATORIO MONTEIRO LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",44,"CREDENCIAMENTO de prestadores de serviços de assistência à saúde, especializados em Diagnóstico em Laboratório Clínico, para   atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02/Subgrupo 2; 13 e 14, na área de  Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela, com seus respectivos valores financeiros  indicados."," ",1175059.98
