cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
50.583.738/0001-05,3401029095,"Camisa Manga Longa",2,"RIOLLI&LIMA UNIFORMES LTDA",87,UND,11722.38,9439.5,134.74,108.5
50.583.738/0001-05,3401029096,"Camisa Polo de Gola",3,"RIOLLI&LIMA UNIFORMES LTDA",20,UND,1233.6,760,61.68,38
52.921.169/0001-88,3401026715,"Sapato masculino, fechado em couro",14,"HLJ NEGOCIOS LTDA",200,PAR,65044,41000,325.22,205
52.731.028/0001-00,3401029097,"CORPO COREOGRÁFICO  MODELO 2",4,"KALY UNIFORMES CORPORATIVO LTDA",8,UND,17090.88,17090.88,2136.36,2136.36
52.731.028/0001-00,3401029101,"Barretina modelo 1",6,"KALY UNIFORMES CORPORATIVO LTDA",147,UND,37142.49,37142.49,252.67,252.67
52.731.028/0001-00,3401029103,"Barretina modelo 2",8,"KALY UNIFORMES CORPORATIVO LTDA",16,UND,3296,3296,206,206
52.731.028/0001-00,3401029107,"Sapatilha Meia Ponta",13,"KALY UNIFORMES CORPORATIVO LTDA",20,PAR,1988,1988,99.4,99.4
52.731.028/0001-00,3401029108,"Meia Calça Fio 20 Adulto",16,"KALY UNIFORMES CORPORATIVO LTDA",100,UND,2854,2854,28.54,28.54
52.731.028/0001-00,3401029125,"Vestido de prenda",20,"KALY UNIFORMES CORPORATIVO LTDA",12,UND,3240,3240,270,270
52.731.028/0001-00,3401029126,"Bombacha Masculina",21,"KALY UNIFORMES CORPORATIVO LTDA",12,UND,1920,1920,160,160
52.731.028/0001-00,3401029127,"Lenço  Vermelho Liso 64x64",22,"KALY UNIFORMES CORPORATIVO LTDA",12,UND,288,288,24,24
52.731.028/0001-00,3401029128,"Bota infantil",23,"KALY UNIFORMES CORPORATIVO LTDA",12,PAR,4064.04,4064.04,338.67,338.67
52.731.028/0001-00,3401029129,"Guaiaca Gaúcha Em Couro Preto   Fivelas Inox Cinto Baile",24,"KALY UNIFORMES CORPORATIVO LTDA",12,UND,1032,1032,86,86
52.731.028/0001-00,3401029155,"Chapéu - Produzido em Feltro 100% Lã",25,"KALY UNIFORMES CORPORATIVO LTDA",12,UND,1860,1860,155,155
42.694.594/0001-28,3401029094,"Calça Social Masculina Tradicional Oxford",1,"COLIBRI UNIFORMES LTDA",75,UN,9957,8100,132.76,108
42.694.594/0001-28,3401029098,"Corpo Musical, Modelo 1",5,"COLIBRI UNIFORMES LTDA",90,CJT,55649.7,55530,618.33,617
42.694.594/0001-28,3401029102,"Vestido estilo banda/fanfarra",7,"COLIBRI UNIFORMES LTDA",8,UND,11205.36,10400,1400.67,1300
42.694.594/0001-28,3401029104,"Conjunto para banda 3 peças",9,"COLIBRI UNIFORMES LTDA",16,CJT,11840,11200,740,700
42.694.594/0001-28,3401029105,"Conjunto para banda casaco/calça e casaco/Saia",10,"COLIBRI UNIFORMES LTDA",90,CJT,76500,76410,850,849
42.694.594/0001-28,3401029106,"Corpo Bandeiras - Vestido",11,"COLIBRI UNIFORMES LTDA",20,UND,19386.6,14000,969.33,700
42.694.594/0001-28,3401026714,"Sapato feminino estilo boneca",12,"COLIBRI UNIFORMES LTDA",145,PAR,42057.25,13050,290.05,90
42.694.594/0001-28,1013399,"Meia Masculina",15,"COLIBRI UNIFORMES LTDA",140,PAR,2963.8,2963.8,21.17,21.17
42.694.594/0001-28,3401029109,"Meia 3/4 Fio 20 Adulto",17,"COLIBRI UNIFORMES LTDA",130,PAR,2293.2,2293.2,17.64,17.64
42.694.594/0001-28,3401029110,"Cinto masculino fabricado em couro sintético",18,"COLIBRI UNIFORMES LTDA",75,UND,11638.5,11625,155.18,155
42.694.594/0001-28,3401029111,"Traje de Duende 1 masculino",19,"COLIBRI UNIFORMES LTDA",20,UND,23370.2,15000,1168.51,750
42.694.594/0001-28,3401029158,"Saia de tecido em filo e forro 100 por cento poliéster",26,"COLIBRI UNIFORMES LTDA",12,UND,1092,660,91,55
42.694.594/0001-28,3401029154,"Standard em tecido Oxford branco",27,"COLIBRI UNIFORMES LTDA",39,UND,18681,17550,479,450
42.694.594/0001-28,3401029112,"Bandeiras Tamanho 90x1.28",28,"COLIBRI UNIFORMES LTDA",20,UND,4062.4,3800,203.12,190
42.694.594/0001-28,3401029113,"Standart em veludo metragem 1.30 por 1.30",29,"COLIBRI UNIFORMES LTDA",17,UND,25500,17000,1500,1000
42.694.594/0001-28,3401022556,"Flamula em veludo em formato triangulo",30,"COLIBRI UNIFORMES LTDA",85,UND,35196.8,32895,414.08,387
42.694.594/0001-28,3401029115,"Kit de acessórios para cabelo  e maquiagem",31,"COLIBRI UNIFORMES LTDA",13,KIT,4528.29,4290,348.33,330
42.694.594/0001-28,3401029116,"Acessório de cabelo  com base prateada",32,"COLIBRI UNIFORMES LTDA",16,UND,1163.52,1120,72.72,70
42.694.594/0001-28,3401029117,"Bastão de mor",33,"COLIBRI UNIFORMES LTDA",13,UND,2990,2600,230,200
42.694.594/0001-28,3401029123,"Rolo de malha PV 20kg",34,"COLIBRI UNIFORMES LTDA",4,UNID,6879,6872,1719.75,1718
42.694.594/0001-28,3401029228,"Bandeira em malha 3m X1,30m",35,"COLIBRI UNIFORMES LTDA",30,UND,8414.7,8100,280.49,270
