cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
12.628.444/0001-55,INDIVIDUAL," ","itensProposta_0b831292-e171-4755-8a11-7f84058f5a42.csv","ABR SERVICE LTDA","LUIZ CARLOS DE ABREU FILHO","LUIZ CARLOS DE ABREU FILHO"," "
27.097.119/0001-80,INDIVIDUAL," ","itensProposta_f90055f4-cc8d-4683-b117-ab8d3c600580.csv","C S MAGON CONSTRUTORA LTDA","CAIO CESAR MAGON","CAIO CESAR MAGON"," "
17.311.965/0001-06,INDIVIDUAL," ","itensProposta_4b79f64b-69a0-49cd-a826-48c158d40540.csv","CASA DO CONSTRUTOR & CONSTRUCOES LTDA","DONIZETE DA ROSA JUNIOR","DONIZETE DA ROSA JUNIOR"," "
29.645.373/0001-00,INDIVIDUAL," ","itensProposta_b7e1240d-5542-44f0-b25b-9c6ba38864af.csv","CONSTRUTORA JHR LTDA","ISMAEL FELIPE ALVES","ISMAEL FELIPE ALVES"," "
04.363.882/0001-00,INDIVIDUAL," ","itensProposta_e7987327-7153-4634-bbca-178d42a698be.csv","CONSTRUTORA LG LTDA","RENAN WALTRICK RODRIGUES","RENAN WALTRICK RODRIGUES"," "
79.382.412/0001-93,INDIVIDUAL," ","itensProposta_53799922-66db-4e2f-93d8-5b30ca22ad68.csv","CONSTRUTORA NUNES LTDA","DEISE DELFINO NUNES","DEISE DELFINO NUNES"," "
81.534.240/0001-78,INDIVIDUAL," ","itensProposta_338ed378-9120-4cdc-ab3c-431125d36016.csv","CONSTRUTORA RICHTER LTDA","PIERRE MARIE BERNARD DE RICHTER","PIERRE MARIE BERNARD DE RICHTER"," "
23.588.619/0001-64,INDIVIDUAL," ","itensProposta_8f2fa321-a6df-4f45-aa15-a22c7b9cfc40.csv","CONSTRUTORA SERRA NEGRA LTDA","JOSÉ RICARDO DA SILVA","JOSÉ RICARDO DA SILVA"," "
41.375.870/0001-22,INDIVIDUAL," ","itensProposta_41ccd1e8-83c8-4eed-bf25-38c6fb454ac2.csv","DSD. CONSTRUCOES. RH & SRV TERCEIRIZADO LTDA","EDIVALDO DOS SANTOS","EDIVALDO DOS SANTOS"," "
74.111.709/0001-09,INDIVIDUAL," ","itensProposta_a931e532-7326-4c88-b8e1-56e13ec84028.csv","ENGETOM CONSTRUCAO CIVIL LTDA","TIAGO PEREIRA DA SILVA","TIAGO PEREIRA DA SILVA"," "
13.486.362/0001-86,INDIVIDUAL," ","itensProposta_6c5473cb-5cb1-407d-b12f-1f65eee37786.csv","IMPLANTA CONSTRUCOES, INCORPORACOES E SERVICOS DE ENGENHARIA EIRELI","CARLOS EDUARDO EGG SCHIER DA CRUZ","CARLOS EDUARDO EGG SCHIER DA CRUZ"," "
04.916.179/0001-82,INDIVIDUAL," ","itensProposta_9ee5d87f-cb1e-4406-99ed-bd4d75f07942.csv","JK ENGENHARIA DE OBRAS LTDA","JACSON KOESTER","JACSON KOESTER"," "
40.965.876/0001-97,INDIVIDUAL," ","itensProposta_74c39e30-204e-4e08-a8c8-2aaa2f673762.csv","JP E L CONSTRUTORA LTDA","CID CARDOSO","CID CARDOSO"," "
09.245.019/0001-72,INDIVIDUAL," ","itensProposta_49d6c6a8-5129-4e57-a608-090bb8863b14.csv","MATT CONSTRUTORA","KELLI APARECIDA DE ANDRADE","KELLI APARECIDA DE ANDRADE"," "
21.491.761/0001-63,INDIVIDUAL," ","itensProposta_c0c787c3-3e3f-4719-8c21-46584746d842.csv","MC FARIAS EMPREENDIMENTOS EIRELI","MINÉIA CARDOSO CALEGARI DE FARIAS","MINÉIA CARDOSO CALEGARI DE FARIAS"," "
18.091.212/0001-97,INDIVIDUAL," ","itensProposta_2c348f03-2e1a-43ab-b5a1-8cc6f6b0fa56.csv","MALBEC ENGENHARIA DE OBRAS LTDA","PAULO GUILHERME ADAYR MOSER CABRAL","PAULO GUILHERME ADAYR MOSER CABRAL"," "
19.813.051/0001-60,INDIVIDUAL," ","itensProposta_91c4c616-68af-4c82-a85c-6ee531d33142.csv","QUALITA ENGENHARIA LTDA","ANDREI JOSE SENEM","ANDREI JOSE SENEM"," "
40.099.403/0001-54,INDIVIDUAL," ","itensProposta_190c662b-dfdc-4afd-81bd-4a3870ad1a4e.csv","RCM CONSTRUCOES LTDA","ROGERIO CARDOSO MARCELO","ROGERIO CARDOSO MARCELO"," "
14.121.231/0001-68,INDIVIDUAL," ","itensProposta_ac393392-6bb1-4d3d-b2f8-503bb53e534b.csv","TRIO CONSTRUTORA E INCORPORADORA LTDA","SILONE DOMINGOS GUIMARÃES","SILONE DOMINGOS GUIMARÃES"," "
