cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
53.981.139/0001-20,INDIVIDUAL," "," ","M.F.P ENGENHARIA E PROJETO LTDA",,," "
41.053.553/0001-90,INDIVIDUAL," "," ","JK PROJETOS E EXTINTORES LTDA",,," "
38.015.425/0001-47,INDIVIDUAL," "," ","ANDERSON B. VASCONCELOS LTDA",,," "
48.790.861/0001-47,INDIVIDUAL," "," ","A.M.S ENGENHARIA LTDA",,," "
48.667.436/0001-65,INDIVIDUAL," "," ","J R SOLUCOES EM ENGENHARIA",,," "
50.147.433/0001-42,INDIVIDUAL," "," ","VX PRE MOLDADOS LTDA",,," "
45.392.590/0001-83,INDIVIDUAL," "," ","CRIOU ENGENHARIA LTDA",,," "
31.013.505/0001-14,INDIVIDUAL," "," ","ALPHA PROJETOS E INCORPORACOES LTDA",,," "
42.238.419/0001-26,INDIVIDUAL," "," ","NILSON DO PRADO RODRIGUES ME",,," "
53.566.803/0001-74,INDIVIDUAL," "," ","ROHDE E GOLFE ENGENHARIA E ARQUITETURA LTDA",,," "
54.833.442/0001-48,INDIVIDUAL," "," ","SZOKE & MUNDIM CONSTRUCOES INNOVATE LTDA",,," "
23.761.811/0001-00,INDIVIDUAL," ","itensProposta_c6a7b9b3-e476-40f7-a46c-f92d7d55a07c.csv","DAL FORNO & MARTINS ENGENHARIA LTDA ME",,," "
47.297.949/0001-69,INDIVIDUAL," "," ","M E ENGENHARIA LTDA",,," "
