cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
61.357.493/0001-06,CONSORCIO," ","itensProposta_949825d6-c446-47fc-ad8e-bfd6f70681f7.csv","CONSORCIO LIMPEZA PUBLICA CRICIUMA",,," "
51.327.295/0001-46,INDIVIDUAL," ","itensProposta_83a59a20-a3db-4169-b466-e06a76d332b8.csv","S L REBONATO JARDINAGEM  LTDA",,," "
14.774.714/0001-61,INDIVIDUAL," ","itensProposta_ae651fea-2494-49af-b26d-ec8239013d7e.csv","KRAIESKI SERVICOS DE CONSERVACAO RODOVIARIA LTDA",,," "
50.426.432/0001-37,INDIVIDUAL," ","itensProposta_647dc93e-f576-4c0f-8d45-e0d3eea3ed05.csv","CERQUEIRA TORRES DESENVOLVIMENTO URBANO LTDA",,," "
24.859.617/0001-25,INDIVIDUAL," ","itensProposta_f44feeb0-e72d-433f-904b-a4a774452bee.csv","NELSON FERRARI LTDA",,," "
15.246.158/0001-13,INDIVIDUAL," ","itensProposta_c7d2c86e-9ece-4976-8a72-0f07933a8fad.csv","S & S CONSTRUCOES LTDA",,," "
03.505.277/0001-64,INDIVIDUAL," ","itensProposta_dce8d710-5e12-47f6-8e01-cad58c913f3a.csv","ECSAM SERVICOS AMBIENTAIS LTDA",,," "
10.745.254/0001-92,INDIVIDUAL," ","itensProposta_976970cb-3b5b-466a-8abc-7bac830fa85f.csv","C. BRASIL SERVIÇOSDE LIMPEZA CONSERVAÇÃO E TRANSPORTES EIRELI",,," "
25.220.042/0001-69,INDIVIDUAL," ","itensProposta_a94881e1-c093-4b4e-bfe9-425c35e79b32.csv","ESSENCIAL SERVICOS GERAIS LTDA",,," "
04.212.350/0001-72,INDIVIDUAL," ","itensProposta_49419152-1e6c-4355-ad64-8cbde86f406f.csv","MULTSERV LTDA",,," "
14.623.473/0001-50,INDIVIDUAL," ","itensProposta_ddc31ba1-6c37-46f3-88e7-31e4c0af1532.csv","GM INSTALADORA LTDA",,," "
07.192.414/0001-09,INDIVIDUAL," ","itensProposta_b55823bb-1625-4c52-a23d-f302710d0ae0.csv","COSTA OESTE SERVICOS LTDA",,," "
13.960.759/0001-68,INDIVIDUAL," ","itensProposta_e215ba65-06fe-464d-8ee7-0ad9f2720054.csv","WM GARDEN SERVIÇOS DE JARDINAGEM LTDA",,," "
11.366.157/0001-51,INDIVIDUAL," ","itensProposta_2495c1d1-ce5b-44e2-b6d5-83d32fe84713.csv","COLINA JARDINAGEM E COMERCIO DE PLANTAS LTDA",,," "
25.987.531/0001-40,INDIVIDUAL," ","itensProposta_f334b39b-3be1-4e04-8231-648c31071d93.csv","SOLIMAR ESPINDOLA",,," "
