cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
93.920.361/0001-37,INDIVIDUAL," ","itensProposta_db91ebbf-a58a-4aa0-8d0b-65251324ab17.csv","REIFLEX INDUSTRIA E COMERCIO DE MOVEIS LTDA",,," "
39.796.142/0001-42,INDIVIDUAL," "," ","FORMATTO REPRESENTACOES E SOLUCOES LTDA",,," "
07.875.146/0001-20,INDIVIDUAL," "," ","SERRA MOBILE INDUSTRIA E COMERCIO LTDA",,," "
48.670.007/0001-47,INDIVIDUAL," "," ","IRM COMÉRCIO DE EQUIPAMENTOS LTDA",,," "
29.209.847/0001-62,INDIVIDUAL," "," ","BELCHAIR COMERCIO DE MOVEIS LTDA",,," "
12.614.761/0001-12,INDIVIDUAL," "," ","GM INDUSTRIA E COMERCIO VAREJISTA DE MOVEIS LTDA",,," "
38.654.949/0001-88,INDIVIDUAL," "," ","IS MARCENARIA LTDA",,," "
47.535.889/0001-75,INDIVIDUAL," ","itensProposta_a693a6b8-a4de-4c12-963c-9c46782be81c.csv","FRANKE CADEIRAS",,," "
25.043.791/0001-68,INDIVIDUAL," "," ","UNIMOVEIS INDUSTRIA E COMERCIO DE MOVEIS LTDA",,," "
31.784.105/0001-02,INDIVIDUAL," ","itensProposta_f6f83a1f-e889-4319-b7df-2a3aebf51a59.csv","FABIO AUGUSTO MOREIRA PRINCIPE - CRIATIVA PERSONALIZADOS",,," "
73.464.612/0001-09,INDIVIDUAL," ","itensProposta_f09dadd2-3894-44ec-9ad7-026821dc7264.csv","INDUSTRIA E COMERCIO DE MOVEIS MODELAR LTDA",,," "
