cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
17.896.535/0001-95,INDIVIDUAL," ","itensProposta_4af7037b-fb63-447d-ac1a-2dc443798f65.csv","CONSTRUCITY CONSTRUCOES E REFORMAS EIRELI",,," "
06.537.227/0001-57,INDIVIDUAL," ","itensProposta_5ca011ba-0b8e-4853-8c7a-bec3bc83c287.csv","SUPREME CONSTRUTORA LTDA",,," "
31.252.609/0001-81,INDIVIDUAL," ","itensProposta_cab48a44-de8f-4ac5-9b4b-51e1650097e8.csv","WEST ENGENHARIA LTDA",,," "
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_fc059da1-bd12-4ae9-b126-2c82f5d0886b.csv","CONSONI CONSTRUCOES LTDA",,," "
10.607.931/0001-06,INDIVIDUAL," ","itensProposta_6bf429d1-b12b-4350-8e6d-43910f6fcb36.csv","KAMILLA CONSTRUCOES E PROJETOS LTDA",,," "
17.861.674/0001-83,INDIVIDUAL," ","itensProposta_ee61dc71-c54d-4131-9ad7-ad25e56e4938.csv","KAMIG ENGENHARIA LTDA.",,," "
35.640.391/0001-93,INDIVIDUAL," ","itensProposta_53c1255f-a044-45cb-ab6e-85ab95b4ac45.csv","RINCÃO ENGENHARIA E TERRAPLANAGEM LTDA",,," "
06.269.548/0001-18,INDIVIDUAL," ","itensProposta_d906abb1-a234-4469-b407-c368adc03fd6.csv","GEMA ENGENHARIA LTDA",,," "
15.246.158/0001-13,INDIVIDUAL," ","itensProposta_239b190f-5ad5-4f53-98de-8fed7674e5d6.csv","S & S CONSTRUCOES LTDA",,," "
03.851.496/0001-03,INDIVIDUAL," ","itensProposta_6ee4b0b4-7701-42bd-96f2-f701e6d9bdda.csv","CONSTRUTORA NELGUI LTDA",,," "
49.216.985/0001-86,INDIVIDUAL," ","itensProposta_d39a49df-a1fa-49e4-b8ce-bcf3208b1a59.csv","MUNIZ LEMOS SERVIÇOS DE ENGENHARIA LTDA",,," "
74.111.709/0001-09,INDIVIDUAL," ","itensProposta_50f8af07-cedb-4ecf-8c1c-39961dfc7cea.csv","ENGETOM CONSTRUCAO CIVIL LTDA",,," "
10.634.960/0001-67,INDIVIDUAL," ","itensProposta_310f6d22-0aad-41e0-992e-f90e945f9b5a.csv","NG3 CONSTRUTORA E PUBLICIDADE LTDA",,," "
