cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
06.105.362/0001-23,INDIVIDUAL," ","itensProposta_194785b6-fbf0-46e3-9585-34edf8de52a4.csv","ACCUMED PRODUTOS MÉDICO HOSPITALARES LTDA","ADRIANO DE PROENÇA MAZZOLA","ADRIANO DE PROENÇA MAZZOLA"," "
00.802.002/0001-02,INDIVIDUAL," ","itensProposta_d3d8859b-39f2-42e7-9bb5-9d27e58fb4b9.csv","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA","MAICON CORDOVA PEREIRA","MAICON CORDOVA PEREIRA"," "
28.345.933/0001-30,INDIVIDUAL," ","itensProposta_5868880b-1f1a-4075-9c64-ad437138252a.csv",BRAMED,"LUIZ FREDERICO FEITOSA OLIVEIRA","LUIZ FREDERICO FEITOSA OLIVEIRA"," "
02.248.312/0001-44,INDIVIDUAL," ","itensProposta_2dcecffa-ab39-4478-9afb-1a0ed500f5c2.csv","CEPALAB LABORATÓRIOS LTDA","ALESSANDRA XIMENES DE MELLO REZENDE","ALESSANDRA XIMENES DE MELLO REZENDE"," "
78.515.210/0001-00,INDIVIDUAL," ","itensProposta_8cb48b73-1212-4901-b95b-29d6558a2bbd.csv","CONTROLLER COMERCIO E SERVICOS LTDA","LUIZ EDUARDO PERFEITO NUNES","LUIZ EDUARDO PERFEITO NUNES"," "
19.827.192/0001-32,INDIVIDUAL," ","itensProposta_7b316e91-7c57-41d3-b073-d86f519263f4.csv","CPC COMERCIO E REPRESENTACOES COMERCIAIS LTDA","CRISTIANO PIRES CARDOSO","CRISTIANO PIRES CARDOSO"," "
17.472.278/0001-64,INDIVIDUAL," ","itensProposta_e0ecbf73-29d7-48f6-b12f-5ef613c5205c.csv","GOLDENPLUS-COMÉRCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA","MARCELO MAROSTICA","MARCELO MAROSTICA"," "
41.098.601/0001-66,INDIVIDUAL," ","itensProposta_782c8599-070c-4c76-be5c-99d77cb3d66d.csv","MC FARMA LTDA","ANDREIA FERNANDA ALMEIDA TAVARES DE LACERDA","ANDREIA FERNANDA ALMEIDA TAVARES DE LACERDA"," "
05.343.029/0001-90,INDIVIDUAL," ","itensProposta_39539eca-7c6e-4303-9d0f-86dd403dd405.csv","MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA","VERONICA VIANNA VILLAÇA SZUSTER","VERONICA VIANNA VILLAÇA SZUSTER"," "
34.064.557/0001-08,INDIVIDUAL," ","itensProposta_1ce52711-3a65-47a9-b898-957aa00fca89.csv","MEDMED COMERCIO DE MATERIAIS HOSPITALARES LTDA","RODRIGO FERNANDES MARTINS","RODRIGO FERNANDES MARTINS"," "
10.807.173/0001-70,INDIVIDUAL," ","itensProposta_5360ceda-b27c-4759-851b-2ce5d9201b24.csv","MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA","THIAGO ESPIRITO SANTO RUIZ","THIAGO ESPIRITO SANTO RUIZ"," "
21.681.325/0001-57,INDIVIDUAL," ","itensProposta_1bced96b-e34f-4830-a711-21fc575ad42f.csv","MULTIFARMA COMERCIAL LTDA","LEANDRO ALVES DOS REIS","LEANDRO ALVES DOS REIS"," "
48.214.680/0001-72,INDIVIDUAL," ","itensProposta_309f0e5d-0540-4530-ae99-4d6fadb221f8.csv","NETMED DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA","FERNANDA ECHER","FERNANDA ECHER"," "
29.700.587/0001-23,INDIVIDUAL," ","itensProposta_5b31574b-efd4-4666-89fb-b1123d12ff6f.csv","PRIORITTA PRODUTOS HOSPITALARES LTDA","VINCIUS LOPES SALVI","VINCIUS LOPES SALVI"," "
03.505.263/0001-40,INDIVIDUAL," ","itensProposta_eab99c5e-4684-4cbd-b19e-201e24145e28.csv","PRODUVALE PRODUTOS HOSPITALARES LTDA","OTTO WEISE","OTTO WEISE"," "
35.473.398/0001-68,INDIVIDUAL," ","itensProposta_678366a8-9c8d-4d7d-a0be-5e4f875b6e1f.csv","R. C. DIEGO DE SOUZA & DE PAULA LTDA","RUAN SOUZA","RUAN SOUZA"," "
05.531.725/0001-20,INDIVIDUAL," ","itensProposta_12983344-81f4-441c-a6c0-4ccebb27433e.csv","SOMA/SC PRODUTOS HOSPITALARES LTDA","JULIO CESAR MAFACIOLI","JULIO CESAR MAFACIOLI"," "
06.555.143/0001-46,INDIVIDUAL," ","itensProposta_d758f938-2c0c-4753-83db-a4bf594b3e06.csv","TRADE MEDICAL COM DE MAT HOSPITALARES LTDA","ALEXANDRE BIANCHINI DE AZEVEDO","ALEXANDRE BIANCHINI DE AZEVEDO"," "
37.882.886/0001-54,INDIVIDUAL," ","itensProposta_df478707-7627-4888-b72e-796bbc53e967.csv","VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA","ANDREI JOSE SENEM","ANDREI JOSE SENEM"," "
