cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
24.277.245/0001-29,INDIVIDUAL," ","itensProposta_50660e96-4cf5-44ec-9fb4-08f859e772ba.csv","DS PNEUS LTDA",,," "
18.619.082/0001-12,INDIVIDUAL," ","itensProposta_5e3a41c0-a384-48f5-973f-33d864b241dd.csv","RIF COMERCIAL ATACADISTA LTDA.",,," "
17.092.175/0001-79,INDIVIDUAL," ","itensProposta_7a923328-0ec6-4bdf-862d-aa3a495e8423.csv","PNEULOG COMERCIO DE PNEUMATICOS EIRELI - ME",,," "
20.122.244/0001-54,INDIVIDUAL," ","itensProposta_536ea2fb-64ff-43cf-86bd-fa069c6b3166.csv","LUDA PNEUS LTDA",,," "
09.616.882/0001-99,INDIVIDUAL," ","itensProposta_e651590b-9c6a-41ee-8c25-fbede4881bd4.csv","BOEING BRASIL IMPORTACAO E DISTRIBUICAO LTDA",,," "
53.389.965/0001-84,INDIVIDUAL," ","itensProposta_1856303e-cc91-4893-93c0-248605955928.csv","RODOKAS COMERCIO DE PNEUS LTDA",,," "
44.116.889/0001-42,INDIVIDUAL," ","itensProposta_cc0e2b9c-7f75-4099-a0d4-aeed03d7e016.csv","EVOK IMPORTACAO E DISTRIBUICAO LTDA",,," "
39.535.062/0001-33,INDIVIDUAL," ","itensProposta_208a6800-3687-4ea2-b984-5b1d7ec400bf.csv","BENÍCIO PNEUS LTDA",,," "
09.017.325/0001-51,INDIVIDUAL," ","itensProposta_b933c403-3ce0-474f-8bfa-ac25fd9af2f7.csv","CHEVROMAIS COMÉRCIO DE PEÇAS E ACESSÓRIOS LTDA",,," "
27.879.590/0001-20,INDIVIDUAL," "," ","NACIONAL PNEUS EIRELI - EPP",,," "
