data,justificativa,responsavel,tipo
2024-07-22,"TRANFERENCIA ITEM 154","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2024-07-22,"ALTERAÇÃO DE VALOR 154","CLESIO SALVARO",ALTERACAO_PRECOS
