ano,numero,dataEmissao,tipo,nomeCredor,valor
2024,5072,2024-07-26,Empenhar,"SANTA ROSA PAVIMENTACOES LTDA",167700
2024,8181,2024-12-02,Empenhar,"SANTA ROSA PAVIMENTACOES LTDA",0
2025,1998,2025-03-06,Empenhar,"SANTA ROSA PAVIMENTACOES LTDA",39130
