cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
16.841.656/0001-77,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"CARDIO VITTA - DIAGNOSTICOS EM CARDIOLOGIA LTDA",12,MES,3.04809798E7,1370227.08,2540081.65,114185.59
28.700.530/0022-96,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO",12,MES,3.04809798E7,7895653.44,2540081.65,657971.12
83.852.418/0001-54,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"FUNDACAO SOCIAL HOSPITALAR DE ICARA",12,MES,3.04809798E7,788132.16,2540081.65,65677.68
05.049.468/0001-94,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"LABORATORIO MULHER LTDA",12,MES,3.04809798E7,440247.96,2540081.65,36687.33
27.662.768/0001-87,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"RR SCHUHMACHER IMAGEM LTDA",12,MES,3.04809798E7,539086.2,2540081.65,44923.85
08.606.934/0001-83,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"RESULTRA DIAGNOSTICO POR IMAGEM LTDA",12,MES,3.04809798E7,869599.44,2540081.65,72466.62
07.650.568/0001-05,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"CITOCENTRO LABORATÓRIO DE CITOLOGIA LTDA ME",12,MES,3.04809798E7,115250.76,2540081.65,9604.23
80.084.619/0001-60,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"CLINIGASTRO CLINICA MEDICA LTDA",12,MES,3.04809798E7,91917.48,2540081.65,7659.79
10.617.086/0001-50,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"SCHEIDT MEDICOS ASSOCIADOS LTDA",12,MES,3.04809798E7,193741.86,2540081.65,16145.155
13.304.055/0001-37,3401030578,"CREDENCIAMENTO DE PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE NA ÁREA AMBULATORIAL EM REALIZAR SERVIÇOS DE EXAMES DE MÉDIA E ALTA COMPLEXIDADE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE – SUS,  DO MUNICÍPIO DE CRICIÚMA",1,"NEUROSUL CLINICA MEDICA LTDA ME",12,MES,3.04809798E7,1253231.04,2540081.65,104435.92
