ano,numero,dataEmissao,tipo,nomeCredor,valor
2024,8222,2024-12-03,Empenhar,"CENTRO AUTOMOTIVO FICA FRIO LTDA",2056
2024,8305,2024-12-05,Empenhar,"KING OF FILTER AND OIL LTDA",20430.9
2024,8306,2024-12-05,Empenhar,"KING OF FILTER AND OIL LTDA",2053.7
2025,746,2025-01-21,Empenhar,"KING OF FILTER AND OIL LTDA",6013.6
2025,747,2025-01-21,Empenhar,"KING OF FILTER AND OIL LTDA",1541.7
2025,748,2025-01-21,Empenhar,"MELLER COMPRESSORES LTDA",14111.4
2025,749,2025-01-21,Empenhar,"MELLER COMPRESSORES LTDA",3541.8
2025,2558,2025-04-02,Empenhar,"MELLER COMPRESSORES LTDA",5137.95
2025,2559,2025-04-02,Empenhar,"MELLER COMPRESSORES LTDA",2029
2025,3228,2025-05-05,Empenhar,"KING OF FILTER AND OIL LTDA",15673
2025,3229,2025-05-05,Empenhar,"KING OF FILTER AND OIL LTDA",1674.6
2025,4063,2025-06-13,Empenhar,"MELLER COMPRESSORES LTDA",5773.6
2025,4064,2025-06-13,Empenhar,"MELLER COMPRESSORES LTDA",1891
2025,4819,2025-07-10,Empenhar,"KING OF FILTER AND OIL LTDA",6461.9
2025,4820,2025-07-10,Empenhar,"KING OF FILTER AND OIL LTDA",1158.3
2025,4836,2025-07-10,Empenhar,"KING OF FILTER AND OIL LTDA",4013.1
2025,4837,2025-07-10,Empenhar,"KING OF FILTER AND OIL LTDA",2172.6
2025,4838,2025-07-10,Empenhar,"MELLER COMPRESSORES LTDA",9854.1
2025,4839,2025-07-10,Empenhar,"MELLER COMPRESSORES LTDA",3272.5
2025,4840,2025-07-10,Empenhar,"LAURETH IMPORTS LTDA",9273.3
2025,4841,2025-07-10,Empenhar,"LAURETH IMPORTS LTDA",3343.6
2025,5634,2025-08-21,Empenhar,"KING OF FILTER AND OIL LTDA",3782.5
2025,5635,2025-08-21,Empenhar,"KING OF FILTER AND OIL LTDA",1158.3
2025,5636,2025-08-21,Empenhar,"KING OF FILTER AND OIL LTDA",1997.3
2025,5637,2025-08-21,Empenhar,"KING OF FILTER AND OIL LTDA",4011.4
