cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
02.657.928/0001-79,20100441,"Arquivo morto de papelao",1,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",1600,UND,8000,5248,5,3.28
02.657.928/0001-79,51104064,"Caixa de correspondencia tripla movel - fumes",2,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",20,UND,1180,803.4,59,40.17
02.657.928/0001-79,51104065,"Calculadora 12 digitos",3,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",10,UND,270,143,27,14.3
02.657.928/0001-79,3401028329,"Caneta Chapéu fixa",4,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",20,UND,486,396.6,24.3,19.83
02.657.928/0001-79,3401028330,"Caneta Cristal Dura Azul",5,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",200,UND,200,128,1,0.64
02.657.928/0001-79,3401028331,"Caneta Cristal Dura Preta",6,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",200,UND,200,128,1,0.64
02.657.928/0001-79,3401025176,"CANETA MARCA TEXTO AMARELA",7,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",100,UN,100,74,1,0.74
02.657.928/0001-79,51101698,"Cola Branca 110g",8,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",30,UND,120,100.2,4,3.34
02.657.928/0001-79,3401028332,"Envelope 229x324 Branco",9,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",1000,UND,700,350,0.7,0.35
02.657.928/0001-79,51104067,"EXTRATOR DE GRAMPOS ESPATULA INOX",10,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",50,UND,75,62,1.5,1.24
02.657.928/0001-79,3401028334,"Grampeador 25 fls. Metal",11,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",10,UND,380,141.7,38,14.17
02.657.928/0001-79,3401028333,"Envelope 370x450 Kraft",12,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",1000,UND,800,790,0.8,0.79
02.657.928/0001-79,3401028335,"Grampo 23/8 Cx 5000 un.",13,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",20,UND,720,628,36,31.4
02.657.928/0001-79,3401028336,"Grampo 26/6 Cx 5000 un.",14,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",20,UND,120,67.4,6,3.37
02.657.928/0001-79,3401028337,"Livro Ata 200 fls.",15,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",30,UND,930,644.4,31,21.48
02.657.928/0001-79,3401028338,"Molha Dedo Conta Fácil 12g",16,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",100,UND,500,338,5,3.38
02.657.928/0001-79,3401028339,"Pilha Palito “AAA” Alcalina 1.5 c/2",17,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",100,UND,500,368,5,3.68
02.657.928/0001-79,3401028340,"Pilha Pequena “AA” Alcalina 1.5 c/2",18,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",100,UND,600,374,6,3.74
02.657.928/0001-79,3401024748,"Pilha/Bateria A23 12V",19,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",100,UN,900,246,9,2.46
02.657.928/0001-79,3401020795,"prancheta eucatex prendedor plástico",20,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",50,UNID,300,255,6,5.1
02.657.928/0001-79,10378964,"Régua de alumínio 30 cm",21,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",50,UND,300,272.5,6,5.45
02.657.928/0001-79,3401028341,"Resma A4 Branca 75g 500 fls.",22,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",200,UND,5200,5200,26,26
02.657.928/0001-79,3401028342,"Telefone s/ fio TS2510 Preto",23,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",10,UND,2000,1878.8,200,187.88
02.657.928/0001-79,3401028343,"Tesoura 21 cm Multiuso Anatômica",24,"PONTO DAS SOLUCOES TECNOLOGICAS EIRELI",40,UND,360,238,9,5.95
