data,justificativa,responsavel,tipo
2024-08-02,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2024-08-08,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2024-12-18,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2025-02-26,REEQUILIBRIO,"VAGNER ESPINDOLA RODRIGUES",ALTERACAO_PRECOS
