cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
47.957.488/0001-03,INDIVIDUAL," ","itensProposta_c17e73c6-a174-48fc-953c-799383ffbfab.csv","FG SERVICOS E COMERCIO DE EQUIPAMENTOS DE SEGURANCA E INFORMATICA LTDA",,," "
52.017.064/0001-07,INDIVIDUAL," ","itensProposta_d49698b8-6343-4e1f-be40-baed3dcbba99.csv","MASTERBIDS TECNOLOGIA E SERVICOS ESPECIALIZADOS LTDA",,," "
06.635.187/0001-86,INDIVIDUAL," ","itensProposta_33b830ea-8241-4612-845b-fcb156ea6819.csv","HARLEY DE AGUIAR JUNIOR EIRELI",,," "
53.278.020/0001-95,INDIVIDUAL," ","itensProposta_d77b93c9-f0a8-4983-91a5-22d3ea59f87d.csv","VITOR ALFREDO THOMAS LTDA",,," "
04.932.770/0001-23,INDIVIDUAL," ","itensProposta_34957992-06af-4457-910f-3ea8b7982145.csv","KASA KOMPLETA COMERCIO E SERVIÇO LTDA",,," "
33.615.509/0001-06,INDIVIDUAL," ","itensProposta_3fd42656-cc59-475b-ba73-b5a53ca1cf0c.csv","SINCES TECNOLOGIA COMERCIO E SERVICOS LTDA",,," "
28.259.633/0001-38,INDIVIDUAL," ","itensProposta_f42565cc-23ed-401e-aa40-e4ff7e4835b8.csv","3IP FULL RETAIL LTDA",,," "
34.009.638/0001-05,INDIVIDUAL," ","itensProposta_cbef2270-0068-46d8-9365-089882e6b18f.csv","CENTRINUNS COMERCIO DE COMPUTADORES EIRELI",,," "
28.956.477/0001-64,INDIVIDUAL," ","itensProposta_8aeb3a27-fc92-470c-a392-515221ff700e.csv","GHF TECNOLOGIA E COMUNICAÇÃO LTDA",,," "
27.120.037/0001-00,INDIVIDUAL," ","itensProposta_89768b67-70a7-4634-9ee5-5d6a8048e483.csv","THADS SERVICOS EIRELI  ME",,," "
10.894.828/0003-56,INDIVIDUAL," ","itensProposta_7c4e5a88-4354-4f42-9c7a-2cb75bff5468.csv","VERLIN TECNOLOGIA DA INFORMAÇÃO LTDA",,," "
27.975.551/0003-99,INDIVIDUAL," ","itensProposta_f90c0a94-12cf-4553-aa43-6c962091e081.csv","VANGUARDA INFORMATICA LTDA",,," "
13.773.836/0001-70,INDIVIDUAL," ","itensProposta_b71697a8-d63c-4a26-90ef-b9cfc450a035.csv","SANGAO INFORMATICA LTDA",,," "
45.687.323/0001-33,INDIVIDUAL," ","itensProposta_e98d57db-9999-49e5-8005-40e3b41dbcab.csv","L N CASTAGNARO LTDA",,," "
44.352.658/0001-38,INDIVIDUAL," ","itensProposta_d7b668ae-1ac9-48b9-863d-b3b530e22de9.csv","GRUPO GBA COMERCIO ATACADISTA & SERVICOS LTDA",,," "
