ano,numero,dataEmissao,tipo,nomeCredor,valor
2024,2385,2024-05-28,Empenhar,"ABSOLUTA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.",1975
2024,2386,2024-05-28,Empenhar,"ABSOLUTA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.",395
2024,2387,2024-05-28,Empenhar,"BETANIAMED COMERCIAL LTDA",5996
2024,2388,2024-05-28,Empenhar,"BIO LOGICA DISTRIBUIDORA LTDA",791.2
2024,2389,2024-05-28,Empenhar,"DENTAL IPO LTDA",1767.95
2024,2390,2024-05-28,Empenhar,"DENTAL IPO LTDA",632.8
2024,2391,2024-05-28,Empenhar,"DENTAL PREMIUM LTDA",21116.73
2024,2392,2024-05-28,Empenhar,"DENTAL PREMIUM LTDA",7187.5
2024,2393,2024-05-28,Empenhar,"DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI",5127
2024,2394,2024-05-28,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",16759.8
2024,2395,2024-05-28,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",1119
2024,2397,2024-05-28,Empenhar,"DPS COMERCIO DE MATERIAIS HOSPITALARES LTDA",17990
2024,2398,2024-05-28,Empenhar,"DPS COMERCIO DE MATERIAIS HOSPITALARES LTDA",17990
2024,2399,2024-05-28,Empenhar,"V.L. FUZETI - COMERCIAL",12675
2024,2400,2024-05-28,Empenhar,"V. S. COSTA & CIA LTDA",16500
2024,2401,2024-05-28,Empenhar,"MF DE ALMEIDA & CIA. LTDA",20343.45
2024,2402,2024-05-28,Empenhar,"MEDSYSTEM EQUIPAMENTOS MEDICOS LTDA",34425.95
2024,2403,2024-05-28,Empenhar,"MEDSYSTEM EQUIPAMENTOS MEDICOS LTDA",3600
2024,2404,2024-05-28,Empenhar,"MEDFIO INDUSTRIA E COMERCIO DE ARTIGOS ODONTOLOGICOS LTDA.",39360
2024,2405,2024-05-28,Empenhar,"NEGI EQUIPAMENTOS HOSPITALARES LTDA",422.5
2024,2406,2024-05-28,Empenhar,"NEGI EQUIPAMENTOS HOSPITALARES LTDA",422.5
2024,2407,2024-05-28,Empenhar,"L A DALLA PORTA JUNIOR",1504.8
2024,2408,2024-05-28,Empenhar,"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",1950
2024,2410,2024-05-28,Empenhar,"JULIANO DE COSTA LTDA",69.2
2024,2411,2024-05-28,Empenhar,"M.L. COMERCIO E REPRESENTACOES LTDA",448.6
2024,2412,2024-05-28,Empenhar,"M.L. COMERCIO E REPRESENTACOES LTDA",1243
2024,2413,2024-05-28,Empenhar,"MASTERMEDIC DISTRIBUIDORA LTDA",8512
2024,2414,2024-05-28,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",10733.8
2024,2415,2024-05-28,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",2137.4
2024,2416,2024-05-28,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",24938
2024,2417,2024-05-28,Empenhar,"MAIS MATERIAIS ODONTOLOGICOS LTDA",640
2024,2418,2024-05-28,Empenhar,"MAIS MATERIAIS ODONTOLOGICOS LTDA",320
2024,2419,2024-05-28,Empenhar,"PRIORITTA PRODUTOS HOSPITALARES LTDA",76
2024,2420,2024-05-28,Empenhar,"VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA",258
2024,2421,2024-05-28,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",824.3
2024,2422,2024-05-28,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",96708
2024,2658,2024-06-11,Empenhar,"SULPEL INDUSTRIA E COMERCIO DE PAPEIS LTDA.",12025
2024,2659,2024-06-11,Empenhar,"SULPEL INDUSTRIA E COMERCIO DE PAPEIS LTDA.",1202.5
2024,2817,2024-06-19,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",2875
2024,2818,2024-06-19,Empenhar,"IMP EQUIPAMENTOS MEDICOS LTDA",800
2024,2819,2024-06-19,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",2817.95
2024,2820,2024-06-19,Empenhar,"MF DE ALMEIDA & CIA. LTDA",8710.16
2024,2821,2024-06-19,Empenhar,"RGLMED COMERCIO ATACADISTA DE EQUIPAMENTOS HOSPITALARES LTDA",15500
2024,2822,2024-06-19,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",769.8
2024,2823,2024-06-19,Empenhar,"BETANIAMED COMERCIAL LTDA",11900
2024,2824,2024-06-19,Empenhar,"DENTAL PREMIUM LTDA",2999.9
2024,3037,2024-07-01,Empenhar,"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",363.9
2024,3038,2024-07-01,Empenhar,"DENTAL PREMIUM LTDA",322.45
2024,3039,2024-07-01,Empenhar,"BIO LOGICA DISTRIBUIDORA LTDA",2483.9
2024,3040,2024-07-01,Empenhar,"BIO LOGICA DISTRIBUIDORA LTDA",2002.1
2024,3041,2024-07-01,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",879.7
2024,3042,2024-07-01,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",3948.35
2024,3043,2024-07-01,Empenhar,"JULIANO DE COSTA LTDA",2156.8
2024,3044,2024-07-01,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",594.3
2024,3045,2024-07-01,Empenhar,"DENTAL PREMIUM LTDA",737.3
2024,3046,2024-07-01,Empenhar,"FARMODONTO PRODUTOS HOSPITALARES LTDA",5000
2024,3047,2024-07-01,Empenhar,"FARMODONTO PRODUTOS HOSPITALARES LTDA",850
2024,3048,2024-07-01,Empenhar,"JULIANO DE COSTA LTDA",424.95
2024,3049,2024-07-01,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",12747.4
2024,3432,2024-07-31,Empenhar,"VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA",1049.5
2024,3434,2024-07-31,Empenhar,"DENTAL PREMIUM LTDA",2841.5
2024,3436,2024-07-31,Empenhar,"EMIGE MATERIAIS ODONTOLOGICOS LTDA",867.7
2024,3437,2024-07-31,Empenhar,"PRIORITTA PRODUTOS HOSPITALARES LTDA",1063.5
2024,4198,2024-09-12,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",3743.1
2024,4199,2024-09-12,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",13060.5
2024,4202,2024-09-12,Empenhar,"DENTAL IPO LTDA",1265.6
2024,4196,2024-09-12,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",14399.7
2024,4197,2024-09-12,Empenhar,"CLASSMED - PRODUTOS HOSPITALARES LTDA",1085
2024,4201,2024-09-12,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",11885
2024,4203,2024-09-12,Empenhar,"EMIGE MATERIAIS ODONTOLOGICOS LTDA",628.12
2024,4206,2024-09-12,Empenhar,"DENTAL PREMIUM LTDA",2261.31
2024,4204,2024-09-12,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",16309.5
2024,4205,2024-09-12,Empenhar,"MF DE ALMEIDA & CIA. LTDA",16970.47
2024,4739,2024-10-17,Empenhar,"ABSOLUTA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.",1975
2024,4740,2024-10-17,Empenhar,"DENTAL PREMIUM LTDA",4794.4
2024,4741,2024-10-17,Empenhar,"DENTAL PREMIUM LTDA",3338.5
2024,4742,2024-10-17,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",21180
2024,4743,2024-10-17,Empenhar,"VITORIA TEIXEIRA DE OLIVEIRA",190
2024,4744,2024-10-17,Empenhar,"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",1759.3
2024,4745,2024-10-17,Empenhar,"MF DE ALMEIDA & CIA. LTDA",696
2024,4746,2024-10-17,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",748.81
2024,4747,2024-10-17,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",2278
2024,4748,2024-10-17,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",412
2024,4749,2024-10-17,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",844.6
2024,4750,2024-10-17,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",0
2024,4751,2024-10-17,Empenhar,"SULPEL INDUSTRIA E COMERCIO DE PAPEIS LTDA.",7215
2024,5008,2024-11-04,Empenhar,"BETANIAMED COMERCIAL LTDA",1300
2024,5009,2024-11-04,Empenhar,"V.L. FUZETI - COMERCIAL",12675
2024,3855,2024-08-26,Empenhar,"DPS COMERCIO DE MATERIAIS HOSPITALARES LTDA",17990
2024,3853,2024-08-26,Empenhar,"DENTAL PREMIUM LTDA",1074.95
2024,3850,2024-08-26,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",2990.65
2024,3849,2024-08-26,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",169.2
2024,3854,2024-08-26,Empenhar,"VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA",1406.5
2024,3851,2024-08-26,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",8313.6
2024,3852,2024-08-26,Empenhar,"DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI",8100
2024,3848,2024-08-26,Empenhar,"V.L. FUZETI - COMERCIAL",13725
2024,3688,2024-08-12,Empenhar,"VITORIA TEIXEIRA DE OLIVEIRA",2700
2024,4200,2024-09-12,Empenhar,"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",7905.5
2025,460,2025-01-16,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",10850
2025,461,2025-01-16,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",114.7
2025,462,2025-01-16,Empenhar,"DENTAL PREMIUM LTDA",2301.4
2025,463,2025-01-16,Empenhar,"DENTAL PREMIUM LTDA",1015.7
2025,464,2025-01-16,Empenhar,"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",823
2025,465,2025-01-16,Empenhar,"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",3498.3
2025,466,2025-01-16,Empenhar,"PRIORITTA PRODUTOS HOSPITALARES LTDA",114
2025,467,2025-01-16,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",5297.8
2025,468,2025-01-16,Empenhar,"ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES",4514.1
2025,469,2025-01-16,Empenhar,"BIO LOGICA DISTRIBUIDORA LTDA",2238
2025,470,2025-01-16,Empenhar,"DENTAL IPO LTDA",1135.15
2025,471,2025-01-16,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",12887.2
2025,472,2025-01-16,Empenhar,"EMIGE MATERIAIS ODONTOLOGICOS LTDA",549.5
2025,473,2025-01-16,Empenhar,"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",363.9
2025,474,2025-01-16,Empenhar,RHOSS,1669.3
2025,475,2025-01-16,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",6648.5
2025,476,2025-01-16,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",1940
2025,477,2025-01-16,Empenhar,"SULPEL INDUSTRIA E COMERCIO DE PAPEIS LTDA.",2405
2025,478,2025-01-16,Empenhar,"JULIANO DE COSTA LTDA",849.5
2025,479,2025-01-16,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",3448
2025,480,2025-01-16,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",8984.3
2025,481,2025-01-16,Empenhar,"DENTAX COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",12230.7
2025,1367,2025-02-25,Empenhar,"FARMODONTO PRODUTOS HOSPITALARES LTDA",44000
2025,1368,2025-02-25,Empenhar,"FARMODONTO PRODUTOS HOSPITALARES LTDA",6000
2025,1369,2025-02-25,Empenhar,"FARMODONTO PRODUTOS HOSPITALARES LTDA",23250
2025,1370,2025-02-25,Empenhar,"MEDSYSTEM EQUIPAMENTOS MEDICOS LTDA",29580
2025,1371,2025-02-25,Empenhar,"MEDFIO INDUSTRIA E COMERCIO DE ARTIGOS ODONTOLOGICOS LTDA.",8411.03
2025,1372,2025-02-25,Empenhar,"MEDFIO INDUSTRIA E COMERCIO DE ARTIGOS ODONTOLOGICOS LTDA.",50628.97
2025,1373,2025-02-25,Empenhar,"CLASSMED - PRODUTOS HOSPITALARES LTDA",5425
2025,1374,2025-02-25,Empenhar,"REAL SAUDE - COMERCIO DE PRODUTOS ODONTOLOGICOS, MEDICOS E HOSPITALARES LTDA",6334.5
2025,1375,2025-02-25,Empenhar,"DENTAL PREMIUM LTDA",381.6
2025,1376,2025-02-25,Empenhar,"PRIORITTA PRODUTOS HOSPITALARES LTDA",425.4
2025,1377,2025-02-25,Empenhar,"BIO LOGICA DISTRIBUIDORA LTDA",1681.3
2025,1378,2025-02-25,Empenhar,"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",10915.2
2025,1379,2025-02-25,Empenhar,"JULIANO DE COSTA LTDA",9308.8
