cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
08.979.527/0001-11,3401022600,"Flauta transversal em Dó",31,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",3,UND,4946.25,3144,1648.75,1048
08.979.527/0001-11,3401022619,"Saxofone Alto Eb",49,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",4,UND,19140,14800,4785,3700
08.979.527/0001-11,3401022620,"Saxofone Tenor Bb",50,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",4,UND,26070,19572,6517.5,4893
08.979.527/0001-11,10377946,Sousafone,52,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",2,UND,60493.34,36852,30246.67,18426
08.979.527/0001-11,3401022625,"TAMBOR DE ALFAIA 12"" (INFANTIL)",57,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",21,UND,9432.36,9282,449.16,442
08.979.527/0001-11,3401022626,"TAMBOR DE ALFAIA 14"" (INFANTIL)",58,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",21,UND,9747.36,9525.6,464.16,453.6
08.979.527/0001-11,3401022627,"TAMBOR DE ALFAIA 16"" (INFANTIL)",59,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",21,UND,10009.86,9960.3,476.66,474.3
08.979.527/0001-11,10377957,"Trombone de vara",62,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",4,UND,9413.32,5284,2353.33,1321
08.979.527/0001-11,3401022636,"XILOFONE SOPRANO",71,"RORIZ COMERCIO E IMPORTAÇÃO LTDA",21,UND,18102.42,11130,862.02,530
10.661.909/0001-44,3401022580,"Bumbo ""20""  Marching Band  com Carrier",10,"STAGE MUSIC COMERCIO, IMPORTACAO E EXPORTACAO LTDA",30,UND,72517.5,66000,2417.25,2200
10.661.909/0001-44,3401022593,"Clarinete Bb 17 chaves",23,"STAGE MUSIC COMERCIO, IMPORTACAO E EXPORTACAO LTDA",4,UND,7095,6740,1773.75,1685
10.661.909/0001-44,10377926,Flugelhorn,32,"STAGE MUSIC COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2,UND,5433.34,3500,2716.67,1750
10.661.909/0001-44,3401022616,"Pele Porosa   ""14""",46,"STAGE MUSIC COMERCIO, IMPORTACAO E EXPORTACAO LTDA",150,UND,17475,12750,116.5,85
10.661.909/0001-44,10383883,Teclado.,60,"STAGE MUSIC COMERCIO, IMPORTACAO E EXPORTACAO LTDA",21,UND,59856.72,26229,2850.32,1249
10.661.909/0001-44,10377958,Trompete,63,"STAGE MUSIC COMERCIO, IMPORTACAO E EXPORTACAO LTDA",4,UND,7653.32,4872,1913.33,1218
46.961.564/0001-91,3401022602,"KIT BOOMWHACKERS",34,"EDNA TODAO GONCALVES",63,KIT,21689.64,21105,344.28,335
46.961.564/0001-91,3401022621,"SINOS DE PERCUSSÃO DE MÃO",51,"EDNA TODAO GONCALVES",21,KIT,5250,5040,250,240
18.245.570/0001-07,3401022579,BONGÔ,9,"JOABE MARTINSON - ME",21,UND,8190,7560,390,360
18.245.570/0001-07,3401022589,"Capas p/ Violão",19,"JOABE MARTINSON - ME",225,UND,14175,11025,63,49
18.245.570/0001-07,3401022598,"Encordoamento para Violão de aço",28,"JOABE MARTINSON - ME",24,KIT,624,600,26,25
18.245.570/0001-07,3401022599,"Encordoamento para Violão nylon",29,"JOABE MARTINSON - ME",213,KIT,6379.35,5708.4,29.95,26.8
18.245.570/0001-07,3401022604,"MESA DE SOM 12 CANAIS",36,"JOABE MARTINSON - ME",30,UND,42900,33000,1430,1100
18.245.570/0001-07,3401022609,"Par de pratos 14""   Liga B8",41,"JOABE MARTINSON - ME",75,PAR,68812.5,58500,917.5,780
18.245.570/0001-07,3401022611,"Pele de ataque para tarol e caixa 14""",43,"JOABE MARTINSON - ME",100,UND,12000,11500,120,115
18.245.570/0001-07,3401022629,"Ukulele acústico Soprano",64,"JOABE MARTINSON - ME",48,UND,16039.2,11520,334.15,240
18.245.570/0001-07,3401022630,"Ukulele acústico Tenor",65,"JOABE MARTINSON - ME",48,UND,20839.2,13920,434.15,290
18.245.570/0001-07,3401022632,"Ukulele eletroacústico tenor",67,"JOABE MARTINSON - ME",48,UND,28320,27840,590,580
18.245.570/0001-07,3401022634,"Violão eletroacústico de aço",69,"JOABE MARTINSON - ME",12,UND,11104.56,11040,925.38,920
44.042.538/0001-34,10377959,"Microfone sem fio duplo",72,"4INFO LTDA",30,UND,35187,23100,1172.9,770
12.072.475/0001-72,3401022582,"Cabos para Violão Eletroacústico Nylon",12,"GF COMERCIO E SERVICO DE EQUIPAMENTOS DE SEGURANCA LTDA",147,UND,6615,5424.3,45,36.9
12.072.475/0001-72,1470,"Estantes de Partitura",30,"GF COMERCIO E SERVICO DE EQUIPAMENTOS DE SEGURANCA LTDA",258,UND,32368.68,30960,125.46,120
02.537.692/0001-37,3401022581,"Bumbo 22x14” marching band",11,"GOLD COMPUTADORES LTDA",45,UND,114525,80100,2545,1780
02.537.692/0001-37,3401022584,"CAIXA DE SOM Caixa de som amplificada Alto-falante",14,"GOLD COMPUTADORES LTDA",100,UND,189167,99500,1891.67,995
02.537.692/0001-37,3401022622,"Suporte de parede para violão e ukulele",53,"GOLD COMPUTADORES LTDA",438,UND,34996.2,13797,79.9,31.5
11.881.949/0001-64,3401022570,AFOXÉ,1,"LUSEIVAL ZABOTTE ALBUQUERQUE",21,UNID,3097.08,2835,147.48,135
11.881.949/0001-64,3401022573,AGOGÔ,2,"LUSEIVAL ZABOTTE ALBUQUERQUE",21,UND,2362.5,1407,112.5,67
11.881.949/0001-64,3401022576,"Baqueta bumbo ponta de pelúcia",3,"LUSEIVAL ZABOTTE ALBUQUERQUE",150,PAR,4762.5,2700,31.75,18
11.881.949/0001-64,10377911,"Baquetas para bumbo",4,"LUSEIVAL ZABOTTE ALBUQUERQUE",150,PAR,2887.5,2250,19.25,15
11.881.949/0001-64,3401022574,"Baquetas de metalofone",5,"LUSEIVAL ZABOTTE ALBUQUERQUE",20,PAR,1375,1300,68.75,65
11.881.949/0001-64,3401022575,"Baquetas para Caixa e Tarol 7A",6,"LUSEIVAL ZABOTTE ALBUQUERQUE",50,PAR,1166.5,900,23.33,18
11.881.949/0001-64,3401022577,"Baquetas para Caixa Tenor 5A",7,"LUSEIVAL ZABOTTE ALBUQUERQUE",100,PAR,1750,1500,17.5,15
11.881.949/0001-64,3401022778,"CAIXA DE SOM ATIVA COM TRIPE",13,"LUSEIVAL ZABOTTE ALBUQUERQUE",30,UNI,71666.7,67350,2388.89,2245
11.881.949/0001-64,3401022586,"Cajon elétrico",16,"LUSEIVAL ZABOTTE ALBUQUERQUE",33,UND,18933.75,18150,573.75,550
11.881.949/0001-64,3401022587,"Capas p/ Ukulele Soprano",17,"LUSEIVAL ZABOTTE ALBUQUERQUE",117,UND,3510,3334.5,30,28.5
11.881.949/0001-64,3401022588,"Capas p/ Ukulele Tenor",18,"LUSEIVAL ZABOTTE ALBUQUERQUE",96,UND,2880,2736,30,28.5
11.881.949/0001-64,3401022590,CASTANHOLAS,20,"LUSEIVAL ZABOTTE ALBUQUERQUE",42,UND,2628.36,2520,62.58,60
11.881.949/0001-64,3401022601,GANZÁS,33,"LUSEIVAL ZABOTTE ALBUQUERQUE",42,UND,2992.5,2856,71.25,68
11.881.949/0001-64,3401022603,"MARACAS (Par)",35,"LUSEIVAL ZABOTTE ALBUQUERQUE",42,UND,3570,3402,85,81
11.881.949/0001-64,3401022606,"OVINHOS GANZÁ",38,"LUSEIVAL ZABOTTE ALBUQUERQUE",42,UND,784.56,504,18.68,12
11.881.949/0001-64,3401022607,"Palheta p/violão",39,"LUSEIVAL ZABOTTE ALBUQUERQUE",840,UND,2268,1260,2.7,1.5
11.881.949/0001-64,3401022608,"PANDEIRO MEIA LUA",40,"LUSEIVAL ZABOTTE ALBUQUERQUE",21,UND,1176,1029,56,49
11.881.949/0001-64,3401022614,"Pele Hidraulíca para bumbo ""20""",44,"LUSEIVAL ZABOTTE ALBUQUERQUE",50,UND,9750,4250,195,85
11.881.949/0001-64,3401022615,"Pele hidraúlica para bumbo ""22""",45,"LUSEIVAL ZABOTTE ALBUQUERQUE",150,UND,31500,17250,210,115
11.881.949/0001-64,3401022617,"PRATOS PEQUENOS (par)",47,"LUSEIVAL ZABOTTE ALBUQUERQUE",21,UND,10186.89,6930,485.09,330
11.881.949/0001-64,3401022624,"Surdo  inox 14"" com talabarte",55,"LUSEIVAL ZABOTTE ALBUQUERQUE",34,UND,15130,14450,445,425
11.881.949/0001-64,10377955,"Talabarte 02 ganchos",56,"LUSEIVAL ZABOTTE ALBUQUERQUE",150,UND,7687.5,3000,51.25,20
11.881.949/0001-64,3401022631,"Ukulele eletroacústico soprano",66,"LUSEIVAL ZABOTTE ALBUQUERQUE",69,UND,39330,37950,570,550
11.881.949/0001-64,3401022633,"Violão acústico de nylon",68,"LUSEIVAL ZABOTTE ALBUQUERQUE",180,UND,98460,84600,547,470
11.881.949/0001-64,10377914,"Baquetas para surdo",73,"LUSEIVAL ZABOTTE ALBUQUERQUE",20,PAR,300,270,15,13.5
11.881.949/0001-64,51103512,"PELE LEITOSA 14",74,"LUSEIVAL ZABOTTE ALBUQUERQUE",100,UND,4267,3300,42.67,33
