cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
19.858.793/0001-02,INDIVIDUAL," ","itensProposta_9b165a07-b157-4a8b-a940-e0bd2db741c5.csv","RTM RINCAO TERRAPLANAGEM E MAO DE OBRA EIRELI",,," "
26.553.728/0001-34,INDIVIDUAL," ","itensProposta_d896d9b2-0a5e-4e7e-bff6-c0dfca1864dd.csv","NCC ENGENHARIA E CONSTRUÇÃO EIRELI",,," "
13.847.699/0001-71,INDIVIDUAL," ","itensProposta_5a1a5306-c7f7-4afb-93f1-0f9aab99b4bc.csv","B & B TERRAPLANAGEM LTDA",,," "
35.060.552/0001-70,INDIVIDUAL," ","itensProposta_6b266187-98c1-4992-91cd-62d7d9c89143.csv","RD CONSTRUCOES LTDA",,," "
