ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,347,2023-01-04,Empenhar,"SANGELO INDUSTRIA E COMERCIO DE MEIAS LTDA",141679.29
2023,348,2023-01-04,Empenhar,"SANGELO INDUSTRIA E COMERCIO DE MEIAS LTDA",35772.71
2023,349,2023-01-04,Empenhar,"CO-PES TEXTIL LTDA",1496182.98
2023,351,2023-01-04,Empenhar,"CO-PES TEXTIL LTDA",552816.73
2023,3273,2023-05-23,Empenhar,"TITA UNIFORMES LTDA",10573.95
2023,3760,2023-06-12,Empenhar,"TITA UNIFORMES LTDA",4041
