cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
12.072.475/0001-72,10374663,"CARTUCHO HP 51645AL 42ML PRETO",5,"GF COMERCIO E SERVICO DE EQUIPAMENTOS DE SEGURANCA LTDA",15,UND,6739.05,4800,449.27,320
01.004.788/0001-77,10374659,"CARTUCHO EPSON T194120 BLACK XP 104/204",1,"INNO INFORMATICA LTDA",20,UND,1715.4,1700,85.77,85
01.004.788/0001-77,10374660,"CARTUCHO EPSON T194220 CIANO XP 104/204",2,"INNO INFORMATICA LTDA",20,UND,1604.6,1600,80.23,80
01.004.788/0001-77,10374661,"CARTUCHO EPSON T194320 MAGENTA  XP104/204",3,"INNO INFORMATICA LTDA",20,UND,1604.6,1600,80.23,80
01.004.788/0001-77,10374662,"CARTUCHO EPSON TI94420 AMARELO XP104/204",4,"INNO INFORMATICA LTDA",20,UND,1604.6,1600,80.23,80
01.004.788/0001-77,10374668,"CARTUCHO HP C9351AB 21 (5 ML PRETO)",10,"INNO INFORMATICA LTDA",10,UND,992.7,990,99.27,99
01.004.788/0001-77,10374678,"TONER HP Q2613A HP13A PRETO LASERJET",20,"INNO INFORMATICA LTDA",10,UND,12536,12490,1253.6,1249
01.004.788/0001-77,10374680,"TONER HP Q7553-A (2015A)",22,"INNO INFORMATICA LTDA",8,UND,10079.76,9992,1259.97,1249
01.004.788/0001-77,10374681,"TONER SAMSUNG  SCX4521/1610/2010",23,"INNO INFORMATICA LTDA",10,UND,3346.3,3290,334.63,329
01.004.788/0001-77,10374682,"TONER SAMSUNG  MLT-D204L/XAZ PTO 5K",24,"INNO INFORMATICA LTDA",10,UND,3639,3590,363.9,359
08.781.410/0001-29,10374664,"CARTUCHO HP 51649A 22,8ML COLOR",6,"LUCIO VARIEDADES LTDA",15,UND,2424,2398.5,161.6,159.9
08.781.410/0001-29,10374666,"CARTUCHO HP C6615D (6615FL) 25ML",8,"LUCIO VARIEDADES LTDA",10,UND,2289.3,2270,228.93,227
08.781.410/0001-29,10374667,"CARTUCHO HP C8727A 10ML PRETO (27)",9,"LUCIO VARIEDADES LTDA",10,UND,2302.7,2300,230.27,230
08.781.410/0001-29,10374669,"CARTUCHO HP C9352AB 22 (5 ML COLOR)",11,"LUCIO VARIEDADES LTDA",10,UND,1799,1790,179.9,179
08.781.410/0001-29,10374670,"CARTUCHO HP C9361A (93 A COLOR ( HP 1510 / HP 5440)",12,"LUCIO VARIEDADES LTDA",10,UND,1799,1790,179.9,179
08.781.410/0001-29,10374671,"CARTUCHO HP C9362A (92 A PRETO HP 1510 HP 5440)",13,"LUCIO VARIEDADES LTDA",10,UND,1316,1290,131.6,129
08.781.410/0001-29,10374672,"CARTUCHO HP CB335W 74 PRETO 6 ML",14,"LUCIO VARIEDADES LTDA",8,UND,1118.96,1111.2,139.87,138.9
08.781.410/0001-29,10374673,"CARTUCHO HP CC640WL PRETO HP 60  4,5ML",15,"LUCIO VARIEDADES LTDA",10,UND,1109.3,1099,110.93,109.9
08.781.410/0001-29,10374674,"CARTUCHO HP CC643WL COLOR HP 60 6,5ML",16,"LUCIO VARIEDADES LTDA",10,UND,1859,1849,185.9,184.9
08.781.410/0001-29,10374675,"TONER C7115A HP 15A PRETO",17,"LUCIO VARIEDADES LTDA",10,UND,7572.6,7539,757.26,753.9
08.781.410/0001-29,10374676,"TONER HP CB436A HP LASERJET P1505/M1120",18,"LUCIO VARIEDADES LTDA",10,UND,5932,5899,593.2,589.9
08.781.410/0001-29,10374677,"TONER HP Q2612A HP12A PRETO",19,"LUCIO VARIEDADES LTDA",10,UND,7539.3,7500,753.93,750
08.781.410/0001-29,10374679,"TONER HP Q5949A LASERJET 1160/1320",21,"LUCIO VARIEDADES LTDA",10,UND,9526.3,8505,952.63,850.5
