data,justificativa,responsavel,tipo
2022-04-29,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2022-05-16,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2022-07-22,Reequilíbrio,"CLESIO SALVARO",ALTERACAO_PRECOS
2022-08-05,REEQUILÍBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2022-09-09,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
