cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
26.093.870/0001-46,INDIVIDUAL," ","itensProposta_1b50dc12-628a-483e-a693-66350e43de2e.csv","RACLI LIMPEZA URBANA LTDA",,," "
